"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.11984745556216,0.125919479110388,0.131959011768395,0.14942196622711,0.142324468530176,0.159257502161034,0.159494367159742,0.171735116810669,0.175968393181831,0.18183627274287,0.193287803119777,0.198564612826829,0.204221900212824,0.211250670975304,0.217538868945369,0.224335226547801,0.230012235545764,0.240938064949105,0.239433918531364,0.249443677365216,0.25531295819727,0.263468430483103,0.26238613584066,0.272045750818946,0.272165455583976,0.287126960284487,0.28923476590821,0.290554691028362,0.301450565619738,0.308102789621638,0.310805386399793,0.314526989356464,0.32450255336053,0.328799528705474,0.33201628065241,0.335117065115664,0.343139398372589,0.348504718702398,0.350679258181345,0.352651323472388,0.357139794447138,0.358081184722871,0.365859906334144,0.376822280842862,0.370641612369425,0.381106045460849,0.381094317407132,0.390171165785521,0.38474850086791,0.392141743034831
0.122109944723903,0.130072958447876,0.140105502752153,0.148189898122051,0.151931165059455,0.162078640685591,0.166698477595616,0.178451580031356,0.174448558188695,0.186002866119283,0.198254034760518,0.204740525141262,0.209791566905329,0.207671378896908,0.22715181165782,0.225145697516313,0.232739650207581,0.24084125104595,0.245347619653595,0.251868121287884,0.259819150210557,0.268425472707255,0.269443015716958,0.278164460143256,0.283258616051558,0.288724790496415,0.290443194694659,0.297013669775151,0.302236688875531,0.311041928566015,0.314468539651762,0.316018993500175,0.318532685047168,0.334618042216526,0.336439002007899,0.334716942959799,0.343365682590438,0.343936616459314,0.348840142139651,0.355200765639917,0.36290097928501,0.36528561081821,0.367167964816875,0.370263179988069,0.37691280671664,0.380819178733079,0.387035202833811,0.389124742162871,0.393811123957478,0.395975842426108
0.130290848977586,0.131340103346718,0.144293412785365,0.151300787844284,0.158625700769285,0.16851722737136,0.175642494994315,0.179469573243242,0.185652602875819,0.201122173057335,0.199809236402215,0.207096166998829,0.211693324645111,0.217414063546027,0.225120347900012,0.231953736348454,0.236728902369149,0.240835916676793,0.247836987088668,0.260406778121421,0.258775420141061,0.269877675867101,0.273038739443461,0.281993805586631,0.289591052059137,0.291836480457364,0.299474038836526,0.296495583335009,0.305498619436426,0.313047281268246,0.319895356787761,0.31972538863711,0.327542359730002,0.334232073257929,0.335155479532372,0.338367596063826,0.342593322728545,0.348988201338669,0.356845364086669,0.359478722120798,0.359289309617685,0.370900281955686,0.371668585852217,0.376768433243637,0.378196061553833,0.379028339589743,0.389591894532995,0.386013542227213,0.394127364965091,0.405556967818918
0.125830134154137,0.138620792649556,0.145782112685046,0.154722201562515,0.162390768329937,0.172796185095526,0.173147816730393,0.182930213969463,0.183446651800402,0.199151842779302,0.200103283432598,0.207794889292242,0.206984361765086,0.220978662442507,0.223931764119174,0.231639167885604,0.241864729025591,0.244502846888921,0.252281777539885,0.253759993240433,0.266775440777638,0.268577150453878,0.276143752750185,0.283800845896932,0.285791928249062,0.296538560830545,0.298164578272758,0.308989610212328,0.309644015886131,0.31387070726056,0.315855289257855,0.325266856805175,0.326096991279947,0.331485406661689,0.340741275653484,0.345584049422812,0.34178164859749,0.358232116976891,0.354501859533864,0.360727773713343,0.3625650357629,0.368986554141543,0.376420783177648,0.377072029348594,0.384072517292551,0.389877954378078,0.391374963958621,0.389853328022264,0.401336474651176,0.4079925604483
0.132137942568055,0.139482128446754,0.148462728318898,0.166588428238966,0.167179819010592,0.167064282187236,0.177125337982997,0.184150319502839,0.195270440653897,0.202838521157186,0.200995619029181,0.215964465068158,0.216494341140588,0.231582474672058,0.229177744555521,0.244445114363922,0.249190666889454,0.255239897910407,0.252604386383416,0.265635310468611,0.268157627156111,0.269604482159233,0.281172866291092,0.292932696532976,0.286647133793778,0.305023733596488,0.299005257246735,0.307623617318514,0.313916137298761,0.317529814134858,0.324510471718673,0.3286094567338,0.325436135351214,0.332268976299188,0.344297547129093,0.345441149436575,0.348665451545703,0.354616089675383,0.362997223879871,0.363670670415222,0.369930433359908,0.374303535421297,0.374926343701556,0.382608949675209,0.388843696434823,0.385477420497132,0.394500576078684,0.404699913363413,0.400761271432192,0.408475095801938
0.14447539440669,0.141905450988069,0.153888422287389,0.159051972358673,0.15867317096728,0.173132017728145,0.179552318572281,0.185330941852763,0.197394344328254,0.202911387102839,0.208767518842618,0.210318646075385,0.226639914949737,0.228281255249255,0.234901291993382,0.242105728837654,0.249060673839551,0.256880174265984,0.260308052356423,0.265984383739868,0.275933631872934,0.271924764770662,0.281769001339484,0.286577055824255,0.29627069402433,0.301436434261661,0.300681105573891,0.307609021644394,0.313900251184951,0.320848098617097,0.328884793831609,0.328863494753798,0.332856241837203,0.342054748741013,0.346752048483735,0.351414767443692,0.352962491590114,0.355939047717069,0.358433388445253,0.364515014258074,0.370602613459842,0.375330686321807,0.377400198855767,0.385587529363616,0.387666925932497,0.38955562445577,0.396202445618591,0.400855714488875,0.401428628690013,0.410790119171541
0.133587506618635,0.149864061734801,0.153296038293985,0.158200907042356,0.172141100057418,0.185376148397046,0.184370931999417,0.189100929455821,0.197714627053586,0.20574243850113,0.218835281065214,0.214180644338,0.221980107091927,0.228978894954653,0.238834155207284,0.237587955788867,0.250859046177928,0.260670445187175,0.263640076048396,0.259978864541389,0.281540404973755,0.280327091887976,0.280825255326183,0.291231252072307,0.297375127261045,0.296941403405753,0.304788757916832,0.315670574556997,0.318372910788919,0.320062658166011,0.330112739696936,0.335944736590101,0.339752899345746,0.337654671233755,0.344855590320231,0.34380042139823,0.358904775456986,0.361194146717172,0.36038417435863,0.374927638640877,0.367927784420176,0.377080148439871,0.380838250803915,0.385595662825409,0.390562588442602,0.399374245140569,0.394613743360195,0.40078038524075,0.40387095899679,0.41078264618305
0.141747694722686,0.154905324818498,0.162885205242365,0.164985219281958,0.176835357342236,0.173658344322519,0.18702141975925,0.200548138471773,0.191921938754888,0.206658814785226,0.207526766326892,0.213988092617677,0.229098618522298,0.236266372418264,0.244011393221883,0.244886608872003,0.256835242379924,0.259557669439703,0.263968247400589,0.271851766886786,0.275799747703988,0.284224301511835,0.289074380284408,0.297631703990454,0.301698253543973,0.305817135086016,0.306496412252164,0.310022094162972,0.319202377230822,0.327565300808638,0.331782581455782,0.333708829544693,0.334039916132498,0.343573942758481,0.350901482818566,0.34992341684568,0.355556467691228,0.364611070636023,0.368700447506948,0.370305583851589,0.376212537548068,0.382950611681819,0.385265736844308,0.386902967239519,0.393798843381347,0.396134565409679,0.400298561952451,0.408237014977528,0.410794526238902,0.414927362495486
0.145686295634506,0.15739314739838,0.161251790094331,0.16366139078244,0.178579256090237,0.184142146350439,0.186635345204878,0.202206212916782,0.209242813385145,0.21489179420043,0.220007678883535,0.220563535488925,0.231764811482718,0.236604626845638,0.242672580522468,0.248324379886864,0.253000358421506,0.266232209267333,0.267644282563851,0.26843339747927,0.281984340166989,0.284040438495457,0.29139083366616,0.293748096336181,0.301677826077006,0.301564706594935,0.306875626566145,0.320996141918383,0.328813260394194,0.330001976334554,0.335040325746464,0.3347606453332,0.336777484678876,0.339256504075165,0.351515684932328,0.351973746554929,0.361351551421,0.365483529482605,0.366713604275701,0.369483889967924,0.377535993816309,0.379306985034681,0.385805575514439,0.384696514149898,0.39519608004363,0.396801157526184,0.399740475004807,0.406474742601821,0.414637302940339,0.412738816361526
0.153802769632421,0.156112240001548,0.16067875862116,0.175650550629872,0.171214083333373,0.188328150444713,0.193843233033607,0.20441547725429,0.213868064528076,0.218680454919784,0.220036346891952,0.231185313744085,0.233502445160651,0.237849498894127,0.244779945521977,0.249291553956006,0.259423259642262,0.262593649072541,0.27413930425365,0.275822736889544,0.282737139058842,0.287127762256013,0.29598364125204,0.301052516926516,0.30307644101124,0.305970150870585,0.314023372598071,0.320009926477967,0.323215012351865,0.325202963361388,0.332268683171037,0.339001604415821,0.346372922568074,0.350340587512387,0.347646578772086,0.358958530832851,0.360085467693345,0.369021932568375,0.371932897833905,0.372424729411692,0.38451159707339,0.37892235539599,0.387941388653746,0.389847828116962,0.398858800495112,0.399600039774787,0.403529336628545,0.410003534781232,0.412053100149122,0.416649499991151
0.155857672536277,0.161116597655502,0.173560469818213,0.174211356292324,0.179691706237929,0.191270749591369,0.195727618172926,0.201650949386176,0.212219488533332,0.223501199608288,0.223543011424076,0.226058495485799,0.236074843728861,0.244579534986787,0.241916734010888,0.255857725641704,0.265375413035583,0.268420535213682,0.275728439640551,0.276308265229028,0.283810901627435,0.29246099527841,0.296492263068714,0.299914224729865,0.306468824804164,0.310797650533958,0.318739824609508,0.324400494548366,0.323737815824656,0.331834950859231,0.335076606271084,0.339808584436845,0.34427328683031,0.346377880081266,0.353748334993516,0.357082771660675,0.365937256599582,0.368741572317992,0.373513181080187,0.376155512449256,0.377313570646474,0.385663241978082,0.388104540753579,0.397259717988798,0.393347645647464,0.400333147011105,0.407507412644011,0.414090954141843,0.411257332480855,0.415453490550383
0.154951442247013,0.167339686244477,0.17179519509885,0.177771202543399,0.185797294151868,0.191595273106228,0.199788924378148,0.205038544019871,0.215414609354528,0.221770280493462,0.226520662178428,0.235065532618412,0.238633984251281,0.242502484929305,0.251645877181425,0.261726761362925,0.263525325149019,0.268631614872829,0.274969471653443,0.285384102903043,0.291232920931358,0.295401574886829,0.300084157341001,0.302188831090363,0.310948917344479,0.312611055635381,0.317879119278624,0.324006220108447,0.323142279872737,0.334204690921678,0.343096020647404,0.34366680431944,0.343594509283448,0.357839316485734,0.357483649631889,0.361448704606684,0.366678822197248,0.370134894298976,0.379708064441157,0.380704266216419,0.390042124979995,0.386193672978995,0.392863334562225,0.39977476839671,0.396184714332086,0.404164158521896,0.405501174393208,0.409234614726284,0.412534289801528,0.418637324450839
0.153860537222439,0.172188973938897,0.176918000170045,0.176169839354038,0.18433045512726,0.195120546729782,0.196579436962488,0.206966563300411,0.210741940735811,0.224446909458296,0.232831447542962,0.233252032917959,0.237738661825564,0.24262443062489,0.258262689931337,0.259625474685959,0.267086875186237,0.269671237875379,0.27991827657439,0.28272870585063,0.289218083776658,0.296352713311321,0.299437796193691,0.30446857202029,0.310289996711382,0.316931298493263,0.322680258937015,0.327643283214655,0.334280792311346,0.338622054716876,0.339166072538197,0.347311943705839,0.348919496128816,0.354671919263251,0.357616675229192,0.361565709065614,0.369731535580688,0.370840465674222,0.374001322466728,0.38189814611276,0.387369046911067,0.38630911175838,0.397519568767653,0.395817742823228,0.403586159723964,0.410695558220269,0.406336450592952,0.418906051939643,0.417030149199624,0.420926455635488
0.161629071345949,0.169124271669496,0.174363289707005,0.180502359846745,0.191311196625171,0.190140068994415,0.203936149681597,0.211900892483267,0.216682289649119,0.226350776100303,0.228977001512745,0.234220240129179,0.24594555473274,0.251012916206618,0.255450094048094,0.26285687397001,0.265402298485575,0.272343648322407,0.276501970650962,0.281920281405254,0.288443299407173,0.2920258785655,0.302850681071023,0.30857119606185,0.311703537967786,0.315810414584284,0.319272579981173,0.326374964974147,0.333999148965039,0.338424454915278,0.348818150226614,0.347893854334177,0.355720142210118,0.348457442810128,0.360003119177002,0.364968645406755,0.36801115031382,0.376320016061234,0.37514905404971,0.385250523094632,0.386195351022229,0.391345313596732,0.394215218147239,0.399302086234502,0.410059335849132,0.408038806080959,0.401041529557904,0.414145823217287,0.417976086475303,0.423597595947703
0.1597799593229,0.174168285222181,0.178296690188824,0.182914684549602,0.190556530316722,0.201960328653379,0.205402413013038,0.211496836542024,0.208802750273502,0.227687168116997,0.236928205148037,0.238950154442906,0.246636907299751,0.251827395052171,0.254898523469136,0.261796395202731,0.26769704005969,0.275741683408715,0.274643682421898,0.289205726973544,0.293663455476236,0.300315210236416,0.294407349282743,0.31186711265286,0.31801746764689,0.315155896235048,0.321666960837396,0.324810035831605,0.329734522209293,0.3421541686598,0.343732554395186,0.349852604443994,0.357252699261389,0.355831369311371,0.359074375364529,0.363709763704411,0.375002473329242,0.377627428858397,0.380295228385189,0.38142371955268,0.38789809857445,0.390769268660591,0.397052110607128,0.401199742801973,0.401200911071602,0.407876884985757,0.410054569102981,0.413321129836134,0.419049856941624,0.427417472749862
0.163097872784582,0.168687215204007,0.175823873939974,0.184209255524845,0.199735604632955,0.197090285751926,0.207413662931282,0.209729659432342,0.217168972326442,0.226659622318793,0.230550840738934,0.239047753056939,0.243178609199693,0.254109959059059,0.251231076195029,0.262256266794967,0.274288538588407,0.276198254571782,0.287078632267139,0.28985427066269,0.296671401077732,0.304672780919625,0.303744288451774,0.309341017019927,0.314368426443109,0.319200253170832,0.325144633887825,0.33048419551098,0.334945676507126,0.349220323957444,0.344064090618846,0.353530371746667,0.353649881403601,0.358262405589302,0.371438424441415,0.372472144999539,0.36895609858061,0.377341508806226,0.382576888930519,0.384784889143353,0.392125422080702,0.394019752614584,0.399013702706718,0.403280624265551,0.403478723097334,0.407187210915454,0.413788670087768,0.416428587613712,0.422865450659399,0.425873900854676
0.169926549142266,0.174402023300723,0.18030089537335,0.192287292966044,0.195058065045602,0.199641618622893,0.211053787494143,0.214628179177017,0.222293082137526,0.222967345566687,0.24119008709658,0.237558783459183,0.248984268613798,0.254437297383226,0.262267496196645,0.273397580959728,0.276138798005701,0.278057373310248,0.284476939659727,0.288380790629648,0.296835803266016,0.306141926487686,0.309442329009759,0.313651569385923,0.314087249290494,0.322219812863716,0.324621481362755,0.33034728742791,0.337049580103747,0.337191703258044,0.350235902686499,0.349209261446063,0.353810574588788,0.358261761006628,0.370793436108119,0.370353147570224,0.376194738140942,0.375431269502133,0.383236922812634,0.389736561000962,0.389003233002518,0.398056091068609,0.407015388752902,0.403757571827198,0.4079177836922,0.409623861318979,0.416390719754509,0.416922134720497,0.421278674550006,0.420048234670419
0.171133771039629,0.179585109090979,0.180937088238591,0.195253553380302,0.200701412391468,0.209394913264912,0.209576769868015,0.214811598887219,0.223451174406164,0.22873508446042,0.24020494126106,0.249319279922201,0.250804979532496,0.257881190092529,0.264500518973258,0.272486713080237,0.281096515370531,0.278143921857834,0.285740419674316,0.288997595273815,0.299105187685023,0.307411475451069,0.310493328637299,0.314553440726919,0.320958383363107,0.32473450618581,0.332298286961819,0.334709715273767,0.341439532028153,0.34208409285258,0.34975514239558,0.356059575172917,0.356883537689815,0.362126674837813,0.368029801560899,0.37239803496545,0.377417531300903,0.376465796863515,0.386422765041871,0.390207428198341,0.39525316345421,0.399670406946138,0.402852540777446,0.402291631517019,0.406600189788024,0.408617983320368,0.411735102287783,0.419202762534451,0.424189322362469,0.429992483766556
0.168370162162773,0.175970459549953,0.190158725417228,0.191599068871818,0.200534289607778,0.214736615135985,0.210883686452666,0.219938001219061,0.22581959178616,0.237314065103345,0.237156659237757,0.246693102618929,0.251376712663869,0.263188612841721,0.269782738969886,0.276756502979529,0.282404560550876,0.28084899812326,0.281003947032538,0.294181276082177,0.293726636979579,0.308207248827165,0.308590655903057,0.314878531379286,0.315141476734862,0.322393621210084,0.336185042709216,0.331891169503494,0.339602350140112,0.342916508254384,0.353271983081861,0.353067219375761,0.359181563090269,0.36386382867694,0.371404896021516,0.374432168248483,0.376966703797831,0.38245380901334,0.384937662822306,0.393143927867517,0.395206753563828,0.393985788142365,0.405831231360065,0.404034123486733,0.415578633411101,0.413797038502075,0.419450908093471,0.417330770149204,0.424312918929132,0.426428062222244
0.174702984473786,0.179964289717336,0.186239159124679,0.191482241325971,0.208929945180149,0.214887290106691,0.214258898717333,0.223889373562767,0.228063878564604,0.240402453019223,0.23887098686467,0.242678140906614,0.253743314314007,0.256491093527837,0.269137856239747,0.27747955332094,0.27587519756147,0.283963146398184,0.294736071079672,0.2971794078444,0.29888452314695,0.308804414793729,0.307681433464874,0.316258987835408,0.320839375420945,0.323855481482799,0.339099333159807,0.332241145454084,0.338246678666151,0.349158487512185,0.34617879916765,0.349591275515527,0.359662615735707,0.368772843546752,0.370189438168684,0.371675497000578,0.381440916510489,0.389304278670802,0.389495474573851,0.39189142075857,0.38910395383578,0.395483117169925,0.405770532511427,0.405102847380857,0.415545280716307,0.420704923306204,0.421681712581821,0.423699831120621,0.420696937131848,0.429946610159827
0.164728862818769,0.178361372271966,0.184515849247527,0.196904116229047,0.207559560818521,0.212846612764147,0.213256147198915,0.226142300133553,0.230610516624112,0.24033859239412,0.24337022899761,0.251620937292377,0.252440721114955,0.265182763333967,0.271123091826688,0.270045078872282,0.274865507044336,0.284348455237134,0.293561815619512,0.293823695084355,0.305304672848732,0.314268320564885,0.320602847651003,0.322310967435938,0.323187081402231,0.331850071684558,0.336988935477806,0.340956808885219,0.34246459037379,0.355438053015088,0.353753588842982,0.353489718036728,0.363911354433385,0.370413256809721,0.371312992993433,0.375625446868245,0.379195626680156,0.387481952424306,0.38659803370757,0.38950210521444,0.398415085982901,0.404099699874946,0.40451704141574,0.407738094888338,0.411913024538168,0.416791488287813,0.418099974813636,0.424059220882702,0.427683148941692,0.438597812424166
0.177809348363339,0.184526228763797,0.190288151119201,0.198878606053034,0.202854333219888,0.210941601661007,0.219822680387593,0.227432490150835,0.22689968114721,0.237907515809662,0.243096975211101,0.248214098993321,0.257926996306039,0.260311831138344,0.271369989389563,0.274956762572877,0.28015072892185,0.290410268248189,0.293044630037792,0.295957057361976,0.304881499366974,0.308664195685912,0.315632467317889,0.319318611671613,0.322633808015736,0.330695705901656,0.334050079557937,0.340509530817194,0.344286542253455,0.350952537110562,0.354042743951055,0.360589234655244,0.368351019071406,0.371651388172377,0.369714596079708,0.377625948179547,0.382765804175454,0.383453650506931,0.393874447697808,0.396653292053493,0.39759615507312,0.405254571869639,0.406932363554962,0.410599408265687,0.415092935064174,0.422137644226561,0.415704595790881,0.422867461619639,0.429231206029475,0.431909149905908
0.181742260971455,0.180685195682944,0.193115963660798,0.201164599413533,0.208958990241715,0.215233935527668,0.22201830283987,0.228005530090731,0.237913460850476,0.240106203713459,0.245388064768807,0.254134038699479,0.26075644736576,0.268966545277174,0.271120847213676,0.27605914657765,0.283513812982917,0.291702432460225,0.2933442067796,0.298083766059955,0.304202872867659,0.311070424091691,0.322553977988416,0.314984490957014,0.323653429912023,0.331290265195117,0.332315233440555,0.340592861848853,0.347862682221199,0.350393894547766,0.350831126766018,0.35274950590432,0.370849807609196,0.364387158599885,0.375101553387808,0.379450965813077,0.382848311028098,0.382946977271263,0.390794452020602,0.388676859830216,0.404173539989088,0.40611531699571,0.405987070930329,0.413717408225642,0.411932728996279,0.420797711315232,0.420542160774021,0.42667148256801,0.432415540260843,0.432436418023493
0.177678151832167,0.190318142195085,0.190798760494386,0.208701036910449,0.209439085943296,0.217469899126,0.215287037334278,0.227406061368038,0.237641532918333,0.238648709131834,0.242795524643093,0.254825982170831,0.254750532316038,0.266547025202646,0.269073874389552,0.274709358462499,0.282632554287629,0.290771077077652,0.29022228676839,0.30298078471016,0.306722033720685,0.314612542163736,0.319750404940029,0.32294223830012,0.324664982966261,0.338609306192442,0.337927739986351,0.338668609579394,0.349795126402025,0.349024570343402,0.353209530608055,0.363692426863853,0.36893172950932,0.373376456852995,0.374939607899123,0.380622999299011,0.378786920661188,0.388528987249727,0.393925516692238,0.396473263954414,0.397845672161626,0.404842744002042,0.409201999954926,0.413478423387393,0.417310954257606,0.423479454029082,0.42090866496979,0.432898355675517,0.433418572251091,0.43378471472995
