"x"
3.0967007253314e-05
3.44999908532392e-05
3.71825718865727e-05
3.549339874217e-05
3.79560620639158e-05
3.67792845420452e-05
3.97794395537582e-05
4.11320869269842e-05
4.06088092824338e-05
4.05659556274072e-05
3.82738961215161e-05
4.11654753763106e-05
4.13032263933231e-05
4.32696263045227e-05
4.42725135462232e-05
4.23615257731862e-05
4.30901809750034e-05
4.25797401546509e-05
4.04848243492888e-05
4.2739848038119e-05
4.45004515288571e-05
4.63477784440946e-05
4.2409790835848e-05
4.39482052690189e-05
4.41663119442194e-05
4.22533044715906e-05
4.17987042002967e-05
4.02976073275957e-05
4.23906433597213e-05
4.16720942075596e-05
4.05213481678598e-05
3.74422733806764e-05
3.68704187301278e-05
3.89382522484406e-05
4.09339265808586e-05
3.9801976205773e-05
3.67808366663728e-05
3.70165321524599e-05
3.7240984954568e-05
3.58614728755942e-05
3.65288996154643e-05
3.76306416386481e-05
3.59967254236231e-05
3.67706552863786e-05
3.34721174444992e-05
3.34771953111873e-05
3.30555122487104e-05
3.39431906710557e-05
3.33812730797415e-05
3.40856005700735e-05
3.313481000157e-05
3.22523601471483e-05
3.03994159325587e-05
3.15015048243036e-05
3.18835628117598e-05
3.08136010351469e-05
3.10902177078049e-05
3.21209658437247e-05
3.02749449991693e-05
3.14076483263191e-05
3.20089776619939e-05
2.99585871501927e-05
2.9034464333624e-05
3.05154660079232e-05
3.09205559361928e-05
3.01354921475326e-05
2.98924050501234e-05
2.89129802644344e-05
2.92242212575747e-05
2.85737974693212e-05
2.7799029361303e-05
2.69311867177567e-05
2.49929196766013e-05
2.49938721278161e-05
2.65556083883039e-05
2.5914986821075e-05
2.68790141943967e-05
2.59899919939771e-05
2.51459025475319e-05
2.50038087162106e-05
2.41042051049411e-05
2.4187251182257e-05
2.4018945868206e-05
2.29297240517056e-05
2.40721228569734e-05
2.27348865841917e-05
2.20498689669819e-05
2.23538451556724e-05
2.30169664629283e-05
2.21791185465252e-05
2.18039093267227e-05
2.19121264434191e-05
2.24066799615586e-05
2.09158860931891e-05
2.03540597932344e-05
1.98805960584712e-05
2.04189292680114e-05
2.02065236263785e-05
1.89468863357925e-05
1.99659114176888e-05
2.03349679721301e-05
1.91462167161992e-05
1.92341061870736e-05
1.88675941765955e-05
