"","T_sim1","T_sim2","T_sim3","T_sim4","T_sim5","T_sim6","T_sim7","T_sim8","T_sim9","T_sim10","T_sim11","T_sim12","T_sim13","T_sim14","T_sim15","T_sim16","T_sim17","T_sim18","T_sim19","T_sim20","T_sim21","T_sim22","T_sim23","T_sim24","T_sim25","T_sim26","T_sim27","T_sim28","T_sim29","T_sim30","T_sim31","T_sim32","T_sim33","T_sim34","T_sim35","T_sim36","T_sim37","T_sim38","T_sim39","T_sim40","T_sim41","T_sim42","T_sim43","T_sim44","T_sim45","T_sim46","T_sim47","T_sim48","T_sim49","T_sim50","T_sim51","T_sim52","T_sim53","T_sim54","T_sim55","T_sim56","T_sim57","T_sim58","T_sim59","T_sim60","T_sim61","T_sim62","T_sim63","T_sim64","T_sim65","T_sim66","T_sim67","T_sim68","T_sim69","T_sim70","T_sim71","T_sim72","T_sim73","T_sim74","T_sim75","T_sim76","T_sim77","T_sim78","T_sim79","T_sim80","T_sim81","T_sim82","T_sim83","T_sim84","T_sim85","T_sim86","T_sim87","T_sim88","T_sim89","T_sim90","T_sim91","T_sim92","T_sim93","T_sim94","T_sim95","T_sim96","T_sim97","T_sim98","T_sim99","T_sim100","T_sim101","T_sim102","T_sim103","T_sim104"
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=25",0.210555301262269,0.179830296032687,0.172065319181513,0.162408216810474,0.157794739522571,0.178740646281565,0.169872332640975,0.172537596577838,0.183683941435508,0.194958311799858,0.193846458390154,0.200800946961381,0.177624943485572,0.172083437556739,0.185594587072394,0.192660539849864,0.200002792246464,0.209906911164072,0.19718934930649,0.195023252002836,0.199590186703654,0.202213993331285,0.201797047345411,0.2091032723999,0.216850745273738,0.228636846243036,0.223480610829202,0.232935583597269,0.233922486882594,0.255564185435732,0.261122406394531,0.271142803861633,0.276893156845471,0.282874247582513,0.292270103902383,0.291774876808195,0.30335887211205,0.315314352444024,0.318308613066824,0.320412091019071,0.327105904142476,0.321139317515207,0.335712389778632,0.356596221241545,0.356474228814413,0.362431511495757,0.358390646618972,0.363537554779996,0.375336913011289,0.385653577043625,0.384220218242927,0.397319737882325,0.397480252364076,0.405764584160843,0.413861020641308,0.417521895325348,0.4320940362166,0.44502372282296,0.456317505336402,0.463325041145183,0.469620020342333,0.484885659153031,0.48802397073576,0.494276743823672,0.503335889617289,0.506937724349221,0.50984398223257,0.513177167200171,0.51937739045198,0.512955710209924,0.526344442023918,0.528200652107553,0.528023260382849,0.533227733257594,0.537111679553291,0.539182161490947,0.542893834125762,0.54806012519981,0.55470688990649,0.556900602241349,0.563989804641651,0.566013472702718,0.553669541764704,0.559019251560921,0.566649110751123,0.577403782632874,0.580640369904917,0.587787868769933,0.595342261540848,0.597401675615177,0.593639226667126,0.598657665342601,0.605018182486051,0.61582973936543,0.621238487214007,0.634282042751336,0.636563247743354,0.639489410078357,0.646930979045435,0.650851870720219,0.65588129967045,0.657214659258831,0.669150589866485,0.663433170095499
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=25",0.210555301262269,0.162460623403817,0.182559752373509,0.179305246512875,0.152173517829399,0.139523274926555,0.13658009086551,0.143551189570746,0.138248390700485,0.140536992318579,0.108233709690404,0.122232562176211,0.142455565620627,0.100850516549045,0.143314605156279,0.12069792141284,0.134471727080715,0.131396512713195,0.131295019532961,0.131929325036126,0.126910892762913,0.147387092822449,0.156416025078885,0.155984894372391,0.148121441106513,0.147636309833394,0.15124753268241,0.137081781597935,0.133312637275817,0.147414041393675,0.160553036348898,0.153562085651824,0.18290299977693,0.19344135414142,0.159897220943549,0.149362637277352,0.165621563863591,0.191416832945848,0.190711713278259,0.173650549664358,0.177252444972406,0.190121660449349,0.189711172493597,0.206121296559092,0.190111303045747,0.177237052905946,0.16742040108207,0.175381061579134,0.193147285856672,0.17749443255663,0.165200654444949,0.188385113698425,0.182861902763169,0.160487007256532,0.169191625800477,0.169973054197295,0.16056752755202,0.187268233182786,0.179709163860112,0.205198801703321,0.216812513449917,0.196814104418191,0.220104935698078,0.223640336848603,0.175699802245428,0.208189486434076,0.205810399111608,0.196168508171455,0.211340551184016,0.228079643821877,0.23479479583274,0.224659627907474,0.231749157791295,0.239093263012534,0.224083443886971,0.247100055173154,0.240371791632028,0.240485835284053,0.237168999653997,0.219361901089601,0.210888582757974,0.223732162557182,0.247295820306853,0.240776585429786,0.242640346300285,0.238418194626794,0.227503722573059,0.233922814468856,0.242957456403582,0.259203098836883,0.237587472728219,0.24128121029497,0.239707106970685,0.261734717871437,0.246622258023135,0.260291866251237,0.249731614133105,0.264041971843208,0.244424715287335,0.255910849887887,0.249278444382012,0.263949583971318,0.251606729644946,0.237198751795358
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=50",0.210555301262269,0.176137584052526,0.196654388809021,0.169279549345076,0.161333008521761,0.182109187899909,0.185051024251445,0.18981356132089,0.155995614060232,0.193593176427502,0.189597325948688,0.202587373854109,0.191544579952851,0.183272509534254,0.217403210990291,0.206749862660105,0.213952103523118,0.21811327229969,0.211560376436736,0.183684337781627,0.206207236157638,0.215682196802124,0.196583011812587,0.217247632492662,0.205836377210903,0.219903230248422,0.226126048605748,0.205756911336738,0.228701037304163,0.222370816174692,0.240399544066377,0.248466139922995,0.223549944143661,0.230162509705162,0.244097274724618,0.25111991977534,0.234540430904532,0.256457684313148,0.249766172416697,0.256817147549784,0.267112903128387,0.258941508853738,0.242966027925012,0.25542723876919,0.272151848509196,0.273057085392132,0.293958446310433,0.261380099394218,0.276398685288944,0.260849388427433,0.285406912498133,0.255604918677877,0.256223358358715,0.269815632456248,0.278641659932141,0.275569689361162,0.278405925846157,0.256285073243028,0.255030333475849,0.293692139826442,0.276659510135242,0.257765940260639,0.270572646271923,0.280027852568324,0.291176503921922,0.311231844918422,0.291682300163936,0.298099925207681,0.286538142844085,0.271783162239244,0.267530205446335,0.266114835805388,0.273868053437098,0.297671734234209,0.293531236717471,0.28367377507521,0.29884870839364,0.27699155399231,0.27903632591891,0.286381367026478,0.300260116941133,0.270524036281697,0.305108372583329,0.303869187706946,0.288942290957075,0.295578552446043,0.29264824160424,0.321276244192593,0.360761071023574,0.308432971726301,0.346252608258757,0.3124384859954,0.344649499955226,0.338857770280747,0.335545863989215,0.31912971370676,0.326805506141774,0.313719910983585,0.341975312251854,0.339074744708006,0.329228006431329,0.341463162621974,0.342815420470617,0.359625785112846
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=50",0.210555301262269,0.187495933617443,0.207085226145608,0.153376361411902,0.188597167933707,0.168024095869427,0.174956029852765,0.191658859384272,0.182542297102164,0.208361854260756,0.187993706755342,0.188069550623118,0.180905795494745,0.200038550182259,0.191511074085762,0.197718171577022,0.198329848868708,0.195788263586027,0.175399767005997,0.189784303446082,0.2144443969824,0.227966460388662,0.180687471567724,0.228478246332144,0.209904737258824,0.211969508184559,0.237986504124048,0.218257133469176,0.233428133865603,0.241182069897698,0.248091369877473,0.246003071124217,0.227740180400606,0.22372145414394,0.252902532277425,0.251937921851769,0.186324209708177,0.220091793352846,0.23838869894205,0.222224592856038,0.25859947341988,0.272089522838836,0.287836603614199,0.236340229587174,0.275276374726656,0.210756897472094,0.271337123441681,0.233374618275518,0.275621341574214,0.255548383681861,0.269786721315898,0.268852618031944,0.244895059383139,0.24111815648442,0.235948409283994,0.245643634236302,0.234526484907795,0.250016347158736,0.247403302038213,0.274318919408054,0.292294022004043,0.275068199775603,0.261891499346765,0.29419626252624,0.274448856608893,0.282104701091507,0.287752433204308,0.281089183692986,0.239622875715334,0.259006831688093,0.276252277093394,0.246529844580553,0.274908643110202,0.296722537382858,0.264412571332721,0.270067701347534,0.296648276014164,0.299207538080285,0.2570387263618,0.274996994214651,0.275010010757107,0.270074985498855,0.28149966043819,0.304683213851856,0.289030068064555,0.295358167808413,0.285913179452625,0.303182304596581,0.309389198456673,0.275083342378303,0.318575283441154,0.305819516892021,0.323035628738366,0.285791901713718,0.28183365153451,0.30727655793598,0.294410029455523,0.323910708683609,0.322493475686912,0.302026732438497,0.314658026280935,0.338428056728555,0.341513411025685,0.339312510568227
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=50",0.210555301262269,0.182649050297295,0.185217989732432,0.207219900240833,0.179515134284502,0.18776649058685,0.179105664566839,0.186190763782956,0.20284112008965,0.221859326808875,0.226772724837343,0.22701548573693,0.24340586828457,0.250345192421833,0.25902035357302,0.262138099009713,0.255294754391486,0.254053273148789,0.249181268893355,0.27069894100676,0.2807417542742,0.29551315768654,0.286410725177825,0.294730393390225,0.271910915148281,0.284376787877626,0.277960840618707,0.303333049522768,0.297206955054949,0.303076543797979,0.302301181445698,0.292474127672357,0.296620463406617,0.295901794669886,0.311802533367482,0.31039780185797,0.310230157589155,0.314943112213323,0.339560561649784,0.32476139684613,0.328530406771578,0.348279717468021,0.342040037065201,0.357527835747704,0.368607837560607,0.382241375836936,0.374873890417127,0.379917080574475,0.374361220706219,0.376914423455125,0.372967792094964,0.369909162786948,0.376610303306622,0.368412256308121,0.365714309093745,0.366780039202262,0.35361723913571,0.351671831631888,0.354468984988014,0.342980825850609,0.359468304774163,0.367817729075565,0.356713171672928,0.3534700348558,0.349692794880034,0.332329906623568,0.334709146520965,0.327460650999459,0.315255707578331,0.306010448041264,0.311988941092404,0.299817179721568,0.293338982432134,0.298854831879535,0.297942343438155,0.310375287097724,0.30249236533112,0.295455765910063,0.320272700898853,0.321069639497727,0.318601667036182,0.316516880373789,0.315197380627535,0.316778764243295,0.325188500561243,0.324230798172229,0.325812359224997,0.326803781241073,0.325006936046114,0.317322053108196,0.309980743227512,0.310805353684104,0.308539498779736,0.315328836778181,0.301506142382647,0.311495603663937,0.326183707696263,0.314249555647867,0.314398795486628,0.305894824560653,0.309479248147085,0.313601337812963,0.310933818531911,0.304895559479306
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=50",0.210555301262269,0.190519376309197,0.190933466246965,0.15175304317048,0.161923353120816,0.169511771615058,0.179619290390041,0.189092192572481,0.179408976312751,0.15283474674082,0.150878614426708,0.152911854330175,0.175910964455328,0.164018870917505,0.178889122841912,0.168905181225247,0.163837399801856,0.186151345149718,0.182897054064777,0.145335558825712,0.176891667701451,0.188765834003221,0.212873547049923,0.192549493735977,0.188713529930183,0.193585532874407,0.193186946578856,0.205571005220381,0.197439486665415,0.20817289578918,0.195323353048104,0.204550287902069,0.196079820043838,0.192276937320121,0.19814151094943,0.196491417178003,0.173476908353531,0.181603343745797,0.171140473648677,0.142672462793249,0.165349285612001,0.155765103825934,0.163048982234806,0.172916942643898,0.164152313208747,0.161460770728029,0.183459599135909,0.184405434960954,0.209501109343343,0.206528386099784,0.198335271774764,0.234192043710343,0.217974341343853,0.234285055848996,0.255770277519889,0.24860184456432,0.253461793835931,0.237252923296033,0.226682980000287,0.250000913275376,0.267752887269678,0.26025103960971,0.260719072171138,0.266468581860446,0.247001302608201,0.280088363505447,0.261904226485067,0.257178018303576,0.252361261698022,0.249832203316738,0.242900707056671,0.231389163399822,0.234933783762194,0.25301053979042,0.225561033225372,0.251378380699996,0.227026460338364,0.24245302880443,0.259136293496755,0.248973233114307,0.260659945755631,0.240327804577837,0.263094087555282,0.271195375650492,0.266587515431849,0.266461893930237,0.284726617416853,0.288927796276985,0.28259218448347,0.265359069193959,0.303412059795896,0.289338680200673,0.285285812659695,0.296915758716016,0.297932772605786,0.294178820967838,0.2894207263347,0.301370018694976,0.284233238297126,0.253343991789688,0.238466897473919,0.256476794462528,0.258889129350719,0.25406812100094
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Laplace,cut_r=50",0.210555301262269,0.215134465218171,0.235112404046204,0.221272614405821,0.211654704891381,0.197008186044379,0.224942034230329,0.209415636620025,0.229137177135275,0.246253100436491,0.231823427115163,0.222779494028461,0.223492078611125,0.254260651737644,0.236631895992111,0.248101322822722,0.254129874591084,0.267278969027609,0.247401877122239,0.260539994424939,0.257045061883474,0.283719106115555,0.279192748544519,0.27859904032476,0.268575165874512,0.289536396563734,0.27826332402148,0.267927530296198,0.302012175585816,0.316715322618743,0.291122362424431,0.277521995668982,0.302471989384599,0.290658669364685,0.319114835723565,0.324666974815252,0.282258525356764,0.26542364674364,0.28941201319302,0.304800389614456,0.319621862443973,0.334350783939082,0.332453440059544,0.303999539281023,0.323154659022023,0.303270109769604,0.319185417253742,0.308711481926881,0.317807326555283,0.317693191683708,0.337324140782008,0.302912181075355,0.319583747416653,0.320783356301779,0.342793061702759,0.356043628428057,0.343116058132892,0.320069110341119,0.336220553935111,0.349135859169319,0.33492106406898,0.340214111214398,0.322948205294285,0.318143576787037,0.349250898170207,0.354290608904059,0.339715609436624,0.320707318265483,0.339223800326838,0.318336577258989,0.332697570307311,0.32284981104425,0.343904724276984,0.333240979150322,0.334146052513256,0.336672209170297,0.35738802133243,0.358484941229647,0.369579298824994,0.381592787412832,0.362437630315533,0.352838352841925,0.345800468868649,0.345704186588186,0.358702734470921,0.378784816287954,0.379818654073166,0.39657166554074,0.389827048013742,0.346755426857579,0.392216544859788,0.389732323200725,0.361984271577894,0.357261514361946,0.376855901534678,0.375622518139925,0.394266399319976,0.377107922451133,0.39991718903997,0.379632034876661,0.364310563518032,0.374405671659121,0.399130713983826,0.370519849871383
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Laplace,cut_r=50",0.210555301262269,0.171356572598284,0.216991385440075,0.204201640842726,0.146926806146941,0.168916759013306,0.201120084096989,0.201026589518989,0.19591155913051,0.236922184965842,0.173163237687725,0.205928897147582,0.196471848563621,0.220061318865936,0.216523664687756,0.184634253371264,0.218094881164428,0.220441000851778,0.221277837014492,0.206945296877731,0.22972530706726,0.239356031271436,0.251263351318736,0.216081126519631,0.201588671167263,0.220421663902536,0.258400388289978,0.243872546961057,0.262480010679804,0.233772393071017,0.243479692583646,0.210629807920544,0.222236791654487,0.248338110770268,0.272595799157303,0.276973633202173,0.223095101299185,0.284072818470741,0.27368971333137,0.259397800347772,0.287344808556562,0.297158858902576,0.285844031297023,0.268521706972643,0.283346894980086,0.278543147202456,0.264768776990033,0.279748256867546,0.25496100940208,0.280636125091321,0.276743692045181,0.293630989081017,0.264789971588369,0.272388136950117,0.280401783829992,0.298610632201268,0.264580136925137,0.271320560818553,0.290560100815924,0.275654303795791,0.307899329936362,0.325326497768884,0.286666791997119,0.320193000269581,0.337137940943366,0.330484506452358,0.292754555961499,0.302858255559459,0.28803143220668,0.29525729145315,0.285552370914404,0.310186641925583,0.302215401754719,0.292492514963041,0.287401732084191,0.321184877526773,0.32113540643879,0.330944464078475,0.322579867318606,0.321856695111662,0.323164119518022,0.317446025449448,0.300577929012279,0.315032851947328,0.329085466329586,0.311760808242811,0.314217536056665,0.317740332688697,0.350095047370399,0.327915111562153,0.315507525440309,0.328654177293508,0.326969442318879,0.329304535850639,0.305432587586818,0.319347132975849,0.315728247707569,0.305493857219917,0.308517004003602,0.325120969784313,0.335387599296541,0.36007148971432,0.345563464635057,0.319468709444421
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Laplace,cut_r=50",0.210555301262269,0.191067781373324,0.207464228263743,0.220767044769186,0.233312104618387,0.238270044352309,0.250930345296555,0.229805837131958,0.251934802541717,0.246965828017178,0.265858018818786,0.2786242852012,0.283554218414479,0.28762728692357,0.286502208409027,0.286116858286119,0.277283935010107,0.295225524323375,0.299355547023018,0.308505187466642,0.33222850044266,0.352398114356708,0.359435298823798,0.363195268513611,0.35655225596961,0.351648971088741,0.349659085502494,0.355203098673351,0.361666662602385,0.35857607524214,0.349276768720927,0.353801619253406,0.351761075651865,0.368958241655046,0.373156338326497,0.388373927248555,0.403064470287124,0.396258080511124,0.387019115761864,0.400714636508142,0.395136947444012,0.394391170160466,0.410511844784582,0.426554660058065,0.425298934859054,0.428205274994275,0.425685764961371,0.43319791980052,0.441021612857605,0.442118174560478,0.437262873885142,0.440360577282533,0.450350540561317,0.433651186141787,0.42089216289446,0.418814836257565,0.423077451052956,0.417401739057952,0.424589177966901,0.410622036912449,0.413457088696543,0.411776772537087,0.423608457427459,0.429647518714239,0.427777267702578,0.43076712377353,0.439174154359648,0.454652587737399,0.44656818683497,0.459046171167397,0.470690005805802,0.474121511600013,0.480816344651398,0.485224864884658,0.497810359870494,0.499929136409184,0.510582329043768,0.524327166760266,0.526603074927506,0.519715177154626,0.53000708462778,0.546492435207816,0.55444177171004,0.572552823345213,0.563981607915768,0.576896311086597,0.565604854940775,0.570180739443195,0.582731960478177,0.582477000839449,0.58667267595338,0.582774889631846,0.57196562091744,0.587891369940984,0.595332458195809,0.599960605695119,0.601244519027595,0.599700040932978,0.614760901474555,0.60456385118916,0.598326370862139,0.600237613964074,0.614104254670172,0.609683917875856
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Laplace,cut_r=50",0.210555301262269,0.202521076023287,0.195551049754185,0.178279104464525,0.181759957526612,0.173034069114854,0.168490650347078,0.192501754756361,0.194174240555276,0.180505174948435,0.1744889638827,0.1552475169901,0.147464473146422,0.178087003153169,0.186097084337624,0.173658870637026,0.161326445481644,0.15774942200755,0.148513940826846,0.165222480915464,0.201594427578039,0.219802523460453,0.211527261153037,0.184541789620564,0.189048699741949,0.182820640803264,0.174496636463385,0.189560423090252,0.192707855327397,0.200354840101148,0.186274793101719,0.179367994875659,0.196120332547285,0.184905342235609,0.184793724382754,0.187687814352974,0.177133139682715,0.187673713646702,0.207810205837993,0.192747951959648,0.193272632269556,0.192424026938945,0.194462789133906,0.179304720909826,0.199695823926002,0.188651510767752,0.2061998400348,0.198891439433021,0.193384961183242,0.213364734869912,0.208661380897959,0.213191873872403,0.197168575991335,0.21351454278908,0.217157437741724,0.205906206404004,0.222472610126138,0.224078150182661,0.230336880289026,0.224548068991674,0.224923089283194,0.249741748267633,0.269034364601683,0.249845295927313,0.261178801692307,0.224321752182164,0.240293403287547,0.244539596718563,0.251326673016854,0.252316071841281,0.244685567217447,0.244843700446595,0.234303606183165,0.22722427689636,0.248851106402597,0.227703424303638,0.228330748309952,0.24326888301974,0.211981580138417,0.204823930101043,0.213659711957007,0.206464613771905,0.205689037225121,0.211285114291756,0.177188164738132,0.189314562178056,0.19188339870724,0.206463258923622,0.215859362636194,0.180298373945764,0.187573404940221,0.202925016280869,0.180831906924176,0.163785333466486,0.203274207305824,0.21411784630188,0.207431911354799,0.222418883361931,0.218080258550857,0.235099778030359,0.21861143303068,0.219736799028782,0.242295256994723,0.259958445809618
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=GGD,cut_r=50",0.210555301262269,0.215355902514546,0.218724919900412,0.20105662463902,0.204611075492264,0.212116992543021,0.21260020490165,0.22154512510386,0.201520175016481,0.260523272422296,0.219598309724257,0.23916075723159,0.219737466100833,0.243245163513235,0.244536265371008,0.223716287265593,0.221095576769785,0.223997018880628,0.219447066361129,0.244622228504187,0.233669971758563,0.263531007773863,0.257660156940897,0.28317224286606,0.228456545012892,0.258692358387399,0.278837968565046,0.246665206423111,0.275187187455964,0.280287834365715,0.299258814906776,0.275047691432337,0.275929787903106,0.278807872806056,0.304767026943877,0.298147255012244,0.294567432039052,0.283299807154559,0.318623807321831,0.332469900705548,0.307594129813547,0.326056231820207,0.342859696233305,0.309413034012422,0.315504962272898,0.316788074667366,0.337904156319432,0.30994336228735,0.331382743544193,0.33904329512324,0.32101993910325,0.322644959945336,0.302686194838065,0.329458220328752,0.321375253643951,0.333763068830669,0.334114836243832,0.315789427397661,0.321763457553574,0.350420294105018,0.35447276706999,0.36426061506673,0.337857987990858,0.343254292485272,0.334396852745165,0.373289116716742,0.333791704622132,0.331941380737922,0.335672863327071,0.31619752823009,0.310998389068703,0.308754800609532,0.327856886364986,0.319577097053124,0.345555648242749,0.360572230235694,0.366954218961167,0.359201244206475,0.354501930097548,0.358970876992174,0.339347012460236,0.344677194488439,0.32187597460833,0.340607079341362,0.361098580121408,0.363514773519972,0.354592079945463,0.363703707498663,0.354609011063346,0.340140970713276,0.387123966101302,0.375639758170202,0.362401573035923,0.378594869661754,0.38789795734366,0.36277720923413,0.373525393700023,0.351283239754889,0.357305997859955,0.37590485543752,0.364924638134191,0.391026722847161,0.362329908635963,0.369345706484353
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=GGD,cut_r=50",0.210555301262269,0.196579114445597,0.208630413111763,0.196138550269733,0.222780725136999,0.242578678075213,0.233093256667248,0.239747035686526,0.228492096547035,0.267213671002477,0.208463492575469,0.207944053986967,0.17963303144297,0.245808745660144,0.238945756665265,0.204793312073111,0.24922154320098,0.233136387325814,0.241174340427493,0.227284556619955,0.267402244298212,0.249136009515996,0.259279419352998,0.231667342194046,0.232888044678192,0.237721439782577,0.264932749773321,0.241033901863435,0.28557023338217,0.258681294450317,0.284725997557984,0.269200432739074,0.265966212453915,0.288728595589639,0.285779787900279,0.284135704208834,0.271237306962825,0.275840853592207,0.274471141962646,0.268307402976529,0.259692758192908,0.312078261250208,0.30633913887238,0.308478588291595,0.267103871215143,0.268178216955007,0.306892127303844,0.309087463144712,0.277835546379669,0.311967605706899,0.297857666515225,0.327227380809656,0.317717761453385,0.298087481656766,0.305484299487854,0.294202360283426,0.281884817876361,0.266330476481192,0.270423104320097,0.322519292663177,0.305793173872849,0.301455711974081,0.285824440473595,0.323573904160823,0.314533394536361,0.350143770466505,0.347651711405611,0.329256092282173,0.324004845698233,0.322524451912344,0.344241929659546,0.319348315650701,0.308657633956477,0.303697597198726,0.306206419559477,0.325109253342441,0.330712851424603,0.318753385948417,0.317836556010945,0.331046798428271,0.317232703700053,0.309444914495215,0.324874495934532,0.302638828903376,0.325833038962007,0.333961976404114,0.320945133127981,0.32568184420765,0.360354429593296,0.32484750327239,0.317636030579653,0.338591764583864,0.335756645936388,0.346789782487866,0.335010953197778,0.367097997751419,0.346231524167242,0.334225577923285,0.355523525342819,0.323429927813825,0.342264818717552,0.327331933494347,0.335498959826591,0.3330749407649
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=50",0.210555301262269,0.183087797175133,0.197986788417068,0.195811275812692,0.187502514679648,0.193974927214731,0.206702276423322,0.211176368954595,0.20648217761284,0.206522318498543,0.219033009429886,0.236569504813694,0.234684497194844,0.249063508410444,0.233430038518788,0.2561122497914,0.270231393712622,0.283961312779571,0.276276618774377,0.2739576115838,0.290119855093918,0.300306487957157,0.293786899902112,0.29649664127741,0.308075545636182,0.297896288353189,0.310330982355553,0.313942684123187,0.31999551040219,0.332072069139392,0.327783078294334,0.330851895535956,0.335794452103456,0.338421051157771,0.351200222142348,0.362399723511093,0.360239735710747,0.373538287328002,0.390999723004045,0.383086651440624,0.378560496158013,0.370814458334297,0.380060122533536,0.370468780371767,0.355607125344869,0.351828601280296,0.363953560349563,0.370972336100114,0.373039401452108,0.376330572729358,0.384076461491139,0.37862790192074,0.380311537724207,0.379677744970732,0.39009770816815,0.375846566719796,0.389351659699724,0.396343315232835,0.391984449179261,0.396000825203142,0.398702839718513,0.408325963642297,0.411783731866267,0.403570027317259,0.402893225800867,0.393755162695241,0.399336494689449,0.382937562909184,0.378502968011175,0.383430317630873,0.382100692845556,0.390282126738926,0.38564619028035,0.40666155046422,0.379701921612294,0.377661465568393,0.379301282344483,0.389717641525084,0.39825777482258,0.399580725792647,0.401353857452416,0.399492649962151,0.403784374609653,0.398168362856826,0.391052199494983,0.386413720070805,0.394474074714175,0.404320822983313,0.398880189181482,0.394599425052783,0.39145077840333,0.402681989083005,0.395680975458397,0.403157435955269,0.396431132115966,0.399986695082371,0.411108850580511,0.408494542407723,0.41050035166324,0.412490721537604,0.432506606577419,0.420425589574491,0.416411252840168,0.416889607487242
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=50",0.210555301262269,0.189636198007575,0.187555528682757,0.154434698395171,0.160141850386998,0.184237823755685,0.187637779546157,0.163686345850805,0.179055001308686,0.15818333178372,0.137680340316914,0.161976386061406,0.182475208374625,0.173197484162875,0.17808068552478,0.156544703351473,0.196421424244044,0.17797786176696,0.195244862078049,0.195661653046022,0.19504677969991,0.214169649764439,0.255259675326685,0.205262057433044,0.216809714099601,0.218518961716304,0.201406983113359,0.201066271438263,0.190523643585133,0.20093791690538,0.191990747274911,0.210579858186888,0.226582758645394,0.229300006954915,0.227451065982736,0.229871476861853,0.22218382605901,0.224245590233147,0.231775997466826,0.242377158303557,0.225214484805298,0.230002975238401,0.237349667207277,0.20908519961825,0.229889145191778,0.233515940814649,0.211993279490921,0.206633253193135,0.224602827173633,0.206228146287319,0.221374270921048,0.213652034971195,0.218673514586494,0.218420048942311,0.229667751120794,0.225422158073237,0.250172247139201,0.239095377500412,0.244687403674195,0.246281916422163,0.262417249520825,0.244968134324687,0.259569305738867,0.237262673279937,0.27536697290077,0.27831474625688,0.264939059919672,0.247062305235573,0.239594452156957,0.250313130502855,0.241852309733184,0.230063088028336,0.212179480612196,0.231153068558932,0.22153831712739,0.227949531349109,0.225579914794378,0.233290062912182,0.241695927565703,0.242329044748811,0.237985066988199,0.230294669400626,0.21030425128036,0.218423683323444,0.227884372646918,0.22105160335321,0.224122720273457,0.230077274060396,0.21535856486592,0.218513335995255,0.22532819383963,0.212792541403392,0.225750440395398,0.220217836580307,0.202072542897826,0.197032823505529,0.185972982953804,0.1969505063014,0.200357806710095,0.219148995185825,0.220288173751414,0.227621860893986,0.200741689381407,0.210999248619482
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=75",0.210555301262269,0.191439166928441,0.185406170757863,0.167571006471251,0.205119862828083,0.197356422853841,0.176740433343624,0.184405572858509,0.163990221292533,0.20531830345409,0.187304585012216,0.172260963724484,0.204532792880017,0.197135396207611,0.191318260900279,0.175555035804745,0.200761729131877,0.204392177186687,0.185510746408655,0.202679869950486,0.225289094055576,0.239571743345136,0.1807759242679,0.197913081662265,0.184943794784949,0.188080951777204,0.228054897873371,0.198387064617418,0.224155142906961,0.242661951854688,0.232573820293409,0.235777121482134,0.23934908179281,0.239093025639718,0.251854227717112,0.237547435500814,0.222576047859409,0.261897121001017,0.269383445888051,0.259626226660627,0.266718563725695,0.26799100513831,0.284452027248804,0.262696243457344,0.23861327790973,0.282543120246462,0.291720475759418,0.262241357128545,0.290388796953,0.283117302345078,0.273641050653381,0.310190756950216,0.298880394247614,0.316601329155375,0.280074396944543,0.259900585967869,0.303573862084372,0.284239696350398,0.277646661810166,0.296709218680952,0.304606716898631,0.30694041136575,0.279894097433416,0.304219851035651,0.285519824404265,0.322664423331398,0.321839706132782,0.297674438111348,0.314824730871284,0.306902013312377,0.305504346538024,0.236075159720367,0.273052899100246,0.329401359803475,0.296955008187728,0.290143972697955,0.292194344454441,0.293228541753544,0.30122243989986,0.311264604769753,0.316167158910466,0.29101493664204,0.276661857267968,0.293404932067471,0.306161910149746,0.312830186587146,0.32856175854997,0.332920539492442,0.342093280351769,0.326566554975248,0.33426249241884,0.323266314695119,0.329603810573766,0.349671458544404,0.344621829590792,0.351500834342595,0.317413651097563,0.370777127696702,0.353102391301141,0.354093167316643,0.358925956591652,0.351825962958323,0.348372777367625,0.360474509986559
