"input_x","density_x","density_norm_x","density_laplace_x","density_ggd_x","input_y","density_y","density_norm_y","density_laplace_y","density_ggd_y"
-0.00164090413067952,76.6038113075381,66.4824838019724,77.1528498278259,76.2693951122233,-0.000724458702719196,175.691834053113,121.373614170253,159.321415007086,163.122701298866
-0.0015389859976584,78.4106947029004,66.8858568859507,79.0657883250618,77.7779277440512,-0.000658542384752232,181.188160104292,122.086424455672,164.351041434925,169.533766159795
-0.00143706786463728,80.2081599818148,67.2698214478671,81.0261564856526,79.3004579998922,-0.000592626066785267,186.711452946206,122.749698817807,169.539448413404,176.28890415074
-0.00133514973161616,81.9841833548304,67.6340159366149,83.0351302872731,80.8358380785893,-0.000526709748818303,192.187683405495,123.36258624199,174.891648494375,183.419962110001
-0.00123323159859504,83.7267622363413,67.978096101534,85.0939148649522,82.3827461395107,-0.000460793430851338,197.518765660043,123.924297575092,180.412812471211,190.964703615185
-0.00113131346557392,85.4238395376063,68.3017355344791,87.2037452340045,83.9396565322815,-0.000394877112884374,202.584828136611,124.434107218546,186.108274374343,198.96883679471
-0.0010293953325528,87.0632039110115,68.6046261856868,89.3658870308862,85.5048022500883,-0.000328960794917413,207.248728217262,124.891354690137,191.983536624499,207.489158133149
-0.000927477199531679,88.632381580642,68.886478852299,91.5816372724199,87.0761266979194,-0.000263044476950448,211.363120568691,125.295446049841,198.044275348629,216.598729145436
-0.000825559066510561,90.1185359362382,69.1470236384595,93.8523251338437,88.6512204097195,-0.000197128158983484,214.780072398528,125.645855185412,204.29634586364,226.396103027227
-0.00072364093348944,91.4997175782425,69.386010385959,96.1793127461519,90.2272359439218,-0.000131211841016519,217.315644511726,125.942124953819,210.745788333261,237.023672057475
-0.000621722800468318,92.7583670088306,69.6032090744664,98.5639960132041,91.8007700489701,-6.5295523049555e-05,218.846499551605,126.183868175068,217.398833603475,248.71062556499
-0.0005198046674472,93.8877351953559,69.798410190451,101.007805449094,93.3676947044092,6.20794917409462e-07,219.353420454543,126.370768475385,224.261909222184,261.906041470683
-0.000417886534426079,94.8737202636193,69.9714250639662,103.512207036282,94.9229042542659,6.65371128843739e-05,218.822846290658,126.502580977182,231.3416456489,278.127923640678
-0.000315968401404958,95.7026742798602,70.1220861725377,106.078703105001,96.4599160388077,0.000132453430851335,217.289625923165,126.579132833718,232.912010590783,267.588780875441
-0.000214050268383836,96.3618441892436,70.250247411471,108.708833234468,97.970193962003,0.000198369748818299,214.833529462576,126.600323606797,225.784216366903,253.563342772172
-0.000112132135362718,96.8398586299481,70.355784329967,111.404175176443,99.4418883690768,0.000264286066785264,211.571539401803,126.566125486369,218.874553661313,241.371453623314
-1.02140023415971e-05,97.1272391986971,70.4385943325124,114.166345801681,100.857138883482,0.000330202384752228,207.647165624239,126.476583351348,212.17634700643,230.371240566466
9.17041306795242e-05,97.216912723769,70.4985968450882,116.997002069857,102.184821764871,0.000396118702719193,203.218289309989,126.331814671467,205.683125223661,220.275099216233
0.000193622263700642,97.0759925077269,70.5357334458198,119.897842023534,103.348364625517,0.000462035020686157,198.445022409805,126.132009250469,199.38861517156,210.914766124054
0.000295540396721763,96.7321931765326,70.5499679597708,117.49755185003,103.055385040021,0.000527951338653122,193.478813577812,125.877428811422,193.286735685301,202.177817753068
0.000397458529742885,96.1926177449379,70.5412865176677,114.6547851487,101.832144935581,0.000593867656620083,188.453610977277,125.56840642542,187.371591701633,193.982822250651
0.000499376662764006,95.4660624675269,70.5096975784191,111.880797093315,100.475947381331,0.000659783974587047,183.483988177454,125.205345785425,181.637468563618,186.2675047252
0.000601294795785124,94.5647148722018,70.4552319153812,109.173923635211,99.0428975212253,0.000725700292554012,178.662667411474,124.788720327454,176.078826499673,178.982352231918
0.000703212928806245,93.5037917048094,70.3779425663976,106.53254098615,97.5591693586695,0.000791616610520976,174.026865257618,124.319072201803,170.690295271556,172.086836274015
0.000805131061827367,92.3010582249138,70.2779047477303,103.95506464426,96.0405508228693,0.00085753292848794,169.587825188165,123.797011097429,165.466668986149,165.54702777485
0.000907049194848488,90.9762480624053,70.1552157320744,101.43994844352,94.4978008026796,0.000923449246454905,165.329982441437,123.223212923053,160.402901066013,159.33401107696
0.00100896732786961,89.5461673199387,70.0099946909358,98.9856836262585,92.9387999958634,0.000989365564421869,161.215510829148,122.598418348993,155.494099373855,153.422784490064
0.00111088546089073,88.0347930491824,69.842382501728,96.5907979380846,91.3696011992276,0.00105528188238883,157.190670710637,121.923431214111,150.735521486209,147.791471662345
