"apolar_vx_est","apolar_vx_lower_95","apolar_vx_upper_95","apolar_vy_est","apolar_vy_lower_95","apolar_vy_upper_95","polar_vx_est","polar_vx_lower_95","polar_vx_upper_95","polar_vy_est","polar_vy_lower_95","polar_vy_upper_95"
0.590373320026206,0.565176706523436,0.614469509790533,0.506202095088403,0.477528919400202,0.533798198128518,0.364506643850721,0.331258756477942,0.396850457076548,0.340853330245056,0.306996442737539,0.373848564664555
0.568553640119516,0.542425887395948,0.593582589594449,0.423347044834504,0.391835238966945,0.453866752054643,0.376198126669681,0.343298560853965,0.408175643715318,0.286202680639301,0.251139477898881,0.320515763472366
0.56240147802121,0.536115931391001,0.587597452164062,0.479836735743255,0.450336490614046,0.5082904905478,0.354536023390774,0.321189220378604,0.387004720568256,0.33506119224303,0.301227295593771,0.368052486581853
0.572803645186676,0.546990915121636,0.597528206481936,0.474158732443694,0.444490746237492,0.502787641716421,0.357856765137632,0.32463320358786,0.390198342616969,0.298352950226801,0.263720099986321,0.332217584232402
0.60200985993433,0.577565875000632,0.625375290841439,0.515901999827665,0.487860090896806,0.542880222138758,0.356495976084132,0.323342004871094,0.388775805986878,0.330283703035263,0.296479650881224,0.363261206316123
0.59996926142356,0.57548803154907,0.623376176863178,0.468753858966355,0.439057802093045,0.497426853993827,0.357426318890452,0.324369811524684,0.389610895316248,0.292326314994837,0.257752059018699,0.32615291153317
0.599125839150071,0.574491814286448,0.622675494564056,0.444492796465433,0.413839532825257,0.474139268945776,0.367778724946946,0.334841595826638,0.399818212507676,0.334274708809648,0.300484783193396,0.367226602021854
0.611500987820427,0.587467342722656,0.634456876975042,0.484113398795755,0.454865014927319,0.512318538663886,0.371002095094114,0.33820047431504,0.402903343778333,0.31954314559277,0.285456604159659,0.352822284085615
0.611045527541455,0.587013436279665,0.634001679818742,0.47345597362211,0.443857373169584,0.502022602095794,0.375824099582584,0.34318376355869,0.40755782581702,0.316046469819137,0.281911706168357,0.349382155042847
0.620466627688484,0.596857718036835,0.64300204276457,0.50994080031318,0.481655836867789,0.537164451258038,0.403332474992613,0.371455732489453,0.434259462124319,0.399156523549875,0.36715729030284,0.430212077499432
0.600677320678536,0.576205156674758,0.624073370453982,0.487959407940778,0.458914507767511,0.515962485296631,0.38743857200394,0.355162790336235,0.418791724000194,0.36331882128203,0.330385526820326,0.395368512152332
0.575522412417712,0.549923011001842,0.600041506993629,0.498445058446477,0.469761676715147,0.526077127943971,0.397461063684215,0.365448146680812,0.428534864388727,0.375092180340067,0.342450011852229,0.406829918312677
0.613925203753332,0.590088112621752,0.636692841560603,0.518856584284057,0.491000948093931,0.54565232071903,0.402483461640338,0.370681987559072,0.433342272014253,0.370266102630907,0.337559840946991,0.402079425092667
0.60625403756151,0.582088433538814,0.62934964748056,0.491152710509064,0.462287741817833,0.518977888347617,0.360933410477162,0.328010486178661,0.392980619926638,0.310359229445281,0.276216512788812,0.343719579974258
0.59654941128733,0.571965173836326,0.620062923720579,0.515250810687917,0.487303491368378,0.542143683814771,0.380538455585376,0.348165596307096,0.412004763257746,0.362548429714397,0.32969190036096,0.39452778010886
0.617583250609481,0.59395035435474,0.640151192819597,0.491452149166237,0.462614037912121,0.519251370503722,0.355614864809055,0.322572564413697,0.387791521338438,0.334215872360388,0.300642374648875,0.366962084990008
0.606270416899029,0.582078584179171,0.629389923233465,0.495405220622787,0.466663295832661,0.523101867040709,0.398409100185911,0.366482835414878,0.429398273774223,0.317201155682274,0.283174354718202,0.350430400137624
0.610770306169978,0.586774896817448,0.63369399629293,0.480836999009604,0.451558741441674,0.509080862067647,0.401069267568364,0.369208727420785,0.431988156253044,0.31150681639446,0.277339347110157,0.344887360259793
0.647017127278518,0.62476472988248,0.668219371466723,0.510417938287576,0.482261162821291,0.537521205698773,0.407140598471725,0.375499978092978,0.437833312389917,0.330492196110967,0.29680514015826,0.363357715702452
0.60096931886626,0.576569404904464,0.624298265027939,0.471822792049207,0.442276892759217,0.500345716399515,0.364595107483076,0.331774238509275,0.39653439634239,0.288730538441525,0.254132886134655,0.322590192085303
0.585000368780074,0.559943496434742,0.608988123434847,0.491566712826171,0.462780572270288,0.519317256484822,0.341690485035036,0.308353560291966,0.37418916347982,0.338341996465588,0.3049233501197,0.370928473880517
0.633704940185062,0.610871013768608,0.655485540497032,0.490232300146671,0.461403196736491,0.51802720951832,0.397638525306764,0.365801424100301,0.428546093636308,0.337419971040434,0.303985093471706,0.370024664357446
0.633666407619259,0.610839097443458,0.655441130940506,0.51753675621041,0.489733312227479,0.544288671287363,0.39992150813083,0.36816216792881,0.43074867204116,0.324086425768309,0.290348072679221,0.357020055128141
0.611167629989182,0.587441103628384,0.633844367551966,0.472688536724312,0.443431025816724,0.500939805987669,0.389082508669627,0.35721089704352,0.420049099576181,0.340532235337644,0.307390665311887,0.372848690915344
0.59884543221813,0.574489916630939,0.622141437235726,0.550053548065894,0.523618340447274,0.575430595888675,0.374765345328837,0.342400695513867,0.406241668455112,0.382873614742501,0.350730459133774,0.414115702716792
0.613399981794271,0.589779300576016,0.635972007622162,0.543340460732918,0.516721440250715,0.568910027692543,0.370594803796891,0.338224046199657,0.402089606640084,0.366657844763242,0.334182968989538,0.39826315885897
0.635737111339846,0.613162206387453,0.657274492760857,0.53712527195448,0.510268695207942,0.562935270963835,0.411743653672871,0.380543995413616,0.442007040420053,0.348353736682937,0.315422344684727,0.380447097826884
0.623772690565458,0.600633112453898,0.645868174307987,0.518989818161085,0.491424135065169,0.545516694943923,0.38372014328453,0.351710921290209,0.414833103633694,0.316151145006537,0.282452326346359,0.349070624503185
0.616283839760918,0.592717371161221,0.638795937188001,0.538180428737107,0.511267596348165,0.564038780682345,0.383602536140293,0.351479541786937,0.414823337721502,0.344204656354448,0.311050837271901,0.376521757698848
0.631395421691462,0.608528062383478,0.653214992380279,0.494161215167971,0.465569178174992,0.521722775945971,0.400390972901595,0.368737955132971,0.431116496430503,0.330470542810618,0.296979441416629,0.363149587094043
0.635628706300438,0.613028046323158,0.657189927085803,0.529748269753783,0.502577476069732,0.555873589736095,0.406750819135352,0.37537512371363,0.437195390947671,0.362584624305521,0.329985605822799,0.394319869552883
0.631250847092686,0.60852655588407,0.652940648735824,0.51322683744309,0.48552317812313,0.539900745163801,0.373150309353218,0.340946594175099,0.404479273781861,0.337134597750022,0.304018423530051,0.3694369906896
0.621174764389125,0.597999367434732,0.643312317849069,0.488653393082321,0.460070842338422,0.516224195862217,0.348395833592166,0.315577836116432,0.380381363502892,0.28459447133093,0.25034960849465,0.318128097619624
0.623443895599536,0.600368918190893,0.645481657123243,0.495427762387238,0.467083211340688,0.5227551533754,0.370824189397122,0.338575913020614,0.402202347617618,0.334668049087299,0.301510863409469,0.367016758592049
0.623106137289931,0.600028102491508,0.645147905959605,0.47964075465034,0.450750709889068,0.507527049448903,0.386287821535595,0.354476023900801,0.41720645485684,0.350498309096303,0.317744365137089,0.38241675221092
0.587309483989412,0.562585456899982,0.610983943993603,0.477315258215841,0.448291951999283,0.505333240440867,0.363717611313497,0.33124196181454,0.395332525102168,0.335723422695617,0.302549701732138,0.368084749735204
0.603861826549985,0.579953605946724,0.626730733601539,0.512778590516515,0.485137869886897,0.539395624206934,0.35393416544379,0.321324782489867,0.385705148165787,0.340494865879546,0.307554071849571,0.372620499656437
0.618685930370317,0.595425740617405,0.640909814098291,0.502291619376609,0.474237525633181,0.529326698039921,0.343410102296774,0.310510656530592,0.3754878122879,0.305686979412624,0.271921763074522,0.338700446123495
0.60333274489875,0.579331665510921,0.626288481134654,0.491364268658026,0.462858016574731,0.518855269248803,0.33745338699348,0.304344853349309,0.36974756725306,0.312553045345574,0.278871109192608,0.345466958472295
0.587285475722825,0.562555920554546,0.610965088752479,0.455564214406207,0.425797191531318,0.484346188926461,0.351454255075405,0.318659509342476,0.383408591397424,0.324989698210271,0.291558235632793,0.35762818116239
0.601604683286483,0.577604762028968,0.624565478129956,0.463982086110397,0.434618233581533,0.492360526955277,0.362705780977451,0.330331710629979,0.394227440844794,0.290981909200795,0.256951038464382,0.32429205734266
0.627073437376459,0.604253323437556,0.648865682453412,0.508716429149056,0.480964170448392,0.535450270927086,0.399460081455235,0.368120882236661,0.429892655915788,0.324350499190361,0.291077248592493,0.356840033480783
0.622476415066867,0.599402722586717,0.644516488387156,0.511182657877679,0.483472356821794,0.537869476054936,0.375781462065669,0.343728845870676,0.406959514067254,0.316903343618296,0.283402163377935,0.349632004970053
0.601992629207639,0.578031484753831,0.624916564664324,0.524931181492942,0.497785120753512,0.551049742634763,0.372032031592046,0.33993087613093,0.403267274298031,0.342090062311254,0.309228908284854,0.37413525781434
0.6177148159449,0.59453550513501,0.639868306505933,0.552420096849433,0.526440681802168,0.57736889187695,0.368413151843652,0.336319275932043,0.399652284006315,0.37753214122332,0.345680074876458,0.408515192997997
0.570510182039081,0.545331550947487,0.594660206189086,0.472099415782082,0.443196922593753,0.500021390862812,0.33212968049606,0.299211962151261,0.364257786576798,0.335685985218794,0.302851817770522,0.367724213418152
0.600798300775424,0.576921200769598,0.623649466291942,0.479607305305925,0.450967628046446,0.507260363695767,0.347320113906787,0.314771703542909,0.379052649567541,0.321214780072883,0.288052443089389,0.353607608048464
0.589890221865625,0.565550727972618,0.613203024281726,0.479109867965455,0.450468179897463,0.506766378408385,0.349084664291057,0.316596769967943,0.380754536707581,0.308123774534483,0.274690611259922,0.340812793248163
0.602492120328195,0.578625957673829,0.625327356204381,0.511276560720385,0.483698330617432,0.537840555929805,0.38188810619671,0.350148163031513,0.41275208937726,0.346808337171711,0.314161069139219,0.378636331137871
0.603184585681148,0.579233262099656,0.626095326062922,0.508250909859185,0.48042655313644,0.535053179942681,0.369649461442973,0.337427854638326,0.401005896383026,0.350775432296404,0.318069395315665,0.382647557679432
0.609973018258024,0.586372509234566,0.632538860996229,0.533002340940508,0.506172933242421,0.55880109804164,0.372881202445955,0.34080831530732,0.404087141637397,0.372351678614764,0.340264723902573,0.403572520183936
0.619764740097126,0.596682860004401,0.641821972124439,0.493651297067542,0.465440330168737,0.520860233573346,0.356044246051526,0.323638243290234,0.387615938883221,0.334310532511323,0.301374291003013,0.366449948070435
0.61066794337623,0.587220611922585,0.633091269098371,0.476228869536395,0.447462513826022,0.504010767190934,0.345612770567694,0.313011149634593,0.377400870762702,0.321444315790165,0.288275482261907,0.353842681180147
0.607243659187965,0.583726933189828,0.629742441101259,0.500021178725821,0.472192690324532,0.526853975280932,0.36899544040043,0.337097049249824,0.400047623005295,0.33601002968055,0.303292774725884,0.367936001369293
0.608467977432533,0.585042844976713,0.630878672164558,0.500979973420536,0.473230017631753,0.527736692763754,0.363541492634739,0.33155238579745,0.39469564352745,0.333707520422809,0.300987630040749,0.365642625843159
0.612965746960538,0.589749253340823,0.635169909252189,0.485767048552154,0.457486805921117,0.513065610329589,0.382541965262127,0.351064331941018,0.413155934179479,0.303326912104602,0.269943402096548,0.335982068452344
0.608665917552307,0.585335696619281,0.630989046000444,0.48616560030031,0.457992896896085,0.513362696709659,0.356841340926572,0.324799445546164,0.388065034482007,0.332756913369748,0.300134044338309,0.364602299707505
0.598450553825939,0.574672343162235,0.621219194783671,0.515594004654801,0.488479461259493,0.541713790214766,0.339455522615277,0.306989863478579,0.37113205924997,0.318125668686424,0.285171129568515,0.350328960277182
0.5963149995764,0.572498198579233,0.619126309598494,0.505799880022491,0.478387807185367,0.532227186091246,0.373637936561482,0.342098034174322,0.404336894671992,0.358650501843563,0.326725818482758,0.389757688043573
0.635405059581834,0.613308923034694,0.656507412328155,0.502407193228272,0.474839088830412,0.528990296603118,0.388157798605085,0.356969078570473,0.418482053013307,0.345557718897555,0.313271728267419,0.377045829433723
0.635366470577711,0.613330037181773,0.656414498125284,0.503571960584854,0.47612210451766,0.530041432325018,0.37523862377719,0.343789616696907,0.405846835714389,0.325074220784194,0.292399324088971,0.356990977701816
0.617355823028719,0.59442107128453,0.63928706384415,0.481830741027663,0.453517613005864,0.509172317907084,0.360925857167467,0.328997877144881,0.392029610779474,0.316747041019796,0.283773481568869,0.348972392746703
0.591515944320051,0.567492719790973,0.614532954385092,0.454788856307165,0.425626596723766,0.483007421823085,0.347731822904145,0.315537443134077,0.379126585658268,0.281135623873073,0.247489539209038,0.314104469351836
0.603662354643447,0.580136356297656,0.62618198869253,0.485659053511363,0.45749810553348,0.512846780640526,0.361602697646843,0.329713951716403,0.392667261969909,0.314981179611473,0.281991668615214,0.34722674960405
0.593620137193557,0.569666360666956,0.616566274164889,0.512328628859993,0.485131280156681,0.538535714712781,0.342380127455795,0.310028935972116,0.373939356174642,0.323805750767943,0.291023403153436,0.35582861369123
0.602197855009373,0.578628314868698,0.624762400759571,0.5012267098355,0.473640075857988,0.527830778336951,0.367772492544707,0.336069052234546,0.39864344406501,0.340850796649396,0.30847988847522,0.37243315424705
0.573434592264312,0.548632312663068,0.597228463895357,0.451890231368894,0.42261419162987,0.480224204880475,0.325634817355378,0.292899426451921,0.357607705897393,0.28448042539698,0.250876229491748,0.317399798150276
0.600136619140733,0.576468992179773,0.622798114688839,0.42052967977473,0.390282021874269,0.449870541344386,0.324878802878735,0.292126309885655,0.356870145770939,0.275569609724166,0.241793949332815,0.308678300049148
0.614414477003269,0.5914241777223,0.636406687487213,0.453687873389094,0.42453035869697,0.481905353376663,0.388466437166072,0.357366789426577,0.418705581136169,0.320834236730693,0.288058730818704,0.352858947896391
0.62400489108004,0.601382303077235,0.645627702614977,0.500057909256782,0.472400548245456,0.526731453906998,0.400963638736868,0.370126163742728,0.430918440021683,0.383848085023279,0.35253672478913,0.414300939722762
0.605631019446372,0.582232215120899,0.628027378446406,0.519626246341017,0.492736718188822,0.545524357650102,0.38298780671467,0.351712697492094,0.413408879872001,0.357745328258984,0.325814460685689,0.388860988427365
