"","T_sim1","T_sim2","T_sim3","T_sim4","T_sim5","T_sim6","T_sim7","T_sim8","T_sim9","T_sim10","T_sim11","T_sim12","T_sim13","T_sim14","T_sim15","T_sim16","T_sim17","T_sim18","T_sim19","T_sim20","T_sim21","T_sim22","T_sim23","T_sim24","T_sim25","T_sim26","T_sim27","T_sim28","T_sim29","T_sim30","T_sim31","T_sim32","T_sim33","T_sim34","T_sim35","T_sim36","T_sim37","T_sim38","T_sim39","T_sim40","T_sim41","T_sim42","T_sim43","T_sim44","T_sim45","T_sim46","T_sim47","T_sim48","T_sim49","T_sim50","T_sim51","T_sim52","T_sim53","T_sim54","T_sim55","T_sim56","T_sim57","T_sim58","T_sim59","T_sim60","T_sim61","T_sim62","T_sim63","T_sim64","T_sim65","T_sim66","T_sim67","T_sim68","T_sim69","T_sim70","T_sim71","T_sim72","T_sim73","T_sim74","T_sim75","T_sim76","T_sim77","T_sim78","T_sim79","T_sim80","T_sim81","T_sim82","T_sim83","T_sim84","T_sim85","T_sim86","T_sim87","T_sim88","T_sim89","T_sim90","T_sim91","T_sim92","T_sim93","T_sim94","T_sim95","T_sim96","T_sim97","T_sim98","T_sim99","T_sim100","T_sim101","T_sim102","T_sim103","T_sim104"
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=25",0.00409238208959794,0.00574954197329876,0.00711133624547832,0.00806642969221785,0.00890164304650424,0.00961917364696752,0.0102152930539165,0.0108751052590291,0.0113146172160471,0.012030536517652,0.0124499426322063,0.0128021373441068,0.0130628958112231,0.0133375490273095,0.0137008949948504,0.0139970829690167,0.0144677655019065,0.0148245828496862,0.0149821426045726,0.0152160613295809,0.0154207890216182,0.0156853112971962,0.015916777900249,0.0161656915690068,0.0165048936823239,0.016539062586061,0.0167510486230386,0.0169422434015675,0.0169905713086514,0.017249552270408,0.0174360083134407,0.0174793005680943,0.017516353460778,0.0175410009852767,0.0176700263731037,0.017690293361319,0.0178963351863174,0.017868448159927,0.0179632545421336,0.017965521309338,0.0179000713379715,0.0179310408787222,0.018016148020581,0.017967467198959,0.0179740596765501,0.0181125533457218,0.0180854809593167,0.0181061677992011,0.0181343276397951,0.0182048855628676,0.01812867812872,0.018092785462711,0.0181171925070926,0.018160728645799,0.0181207443096823,0.0182863530201758,0.0182047341664568,0.0184106579963626,0.0186496443826559,0.0187032780891416,0.0187282149805841,0.018710450190337,0.018890595775482,0.0189724747041022,0.0191627489026451,0.0191338458742595,0.019137591910086,0.0192169154730096,0.0191994771065137,0.0191190455544172,0.0191805973711464,0.0192288834556061,0.0192238130801099,0.0191835927723874,0.0191548000410891,0.019085800231848,0.0191515540573854,0.0191582152932464,0.0192284388609547,0.019196344522071,0.0192524107624702,0.0192621770051905,0.0191612150290305,0.0192344324221442,0.0193578726647421,0.019407679269466,0.0194872097554068,0.0194294628325013,0.0194403308561493,0.0193393072768901,0.0192669995554348,0.0194156774163343,0.0194506570240256,0.0194583961883721,0.0193995754768451,0.0195153093538389,0.0194926281288214,0.0195270972090028,0.0194571157027281,0.0194833483143556,0.019525301201291,0.0195570648872824,0.0195963333462609,0.0194105101332256
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=GGD,cut_r=25",0.00409238208959794,0.00558561234666358,0.00683923897934052,0.00746170533657132,0.00782261290178636,0.00821112224342814,0.00831509446300022,0.00849199865324083,0.00872553113457744,0.00865415086165757,0.00854088842735215,0.0085980812281703,0.0089858276098629,0.0087300401120022,0.00910986739511043,0.00928876218992885,0.00931725591682648,0.00940365555897275,0.00934698292266016,0.0092174689436006,0.00936498091046868,0.00961327398027403,0.00948273997527472,0.00956199752512874,0.00945231482443277,0.00946060758001824,0.00954502345185653,0.00937314671027541,0.00920933924313283,0.00926386656504156,0.00927509562416401,0.00906292295315182,0.009242022863767,0.00913942064363014,0.00915539135907223,0.00893306716156567,0.00900692302698549,0.00897716669775999,0.00881591656940642,0.00860118479635616,0.0085902866752252,0.00863238459715994,0.00852582191509694,0.00858778397495316,0.00852359050458619,0.00829036212800895,0.00807929940651632,0.00828418562915796,0.00824036109135877,0.00821124687398827,0.0081374821028483,0.00814656746103215,0.00800170150143663,0.00800602956657589,0.00792986627337478,0.00791070287158395,0.00779193352665241,0.00798053641269268,0.00793930854883956,0.00805480735100803,0.00796000303169824,0.00777461091259395,0.0077094259674177,0.0078116779968454,0.00764745713211218,0.0076756150887391,0.00771532120730736,0.00755806619341816,0.00776969891160427,0.00769736615575907,0.00774300848471734,0.00779388009680999,0.00784928224363167,0.00780001334721416,0.00775227822659249,0.00776351987202083,0.00767311937960582,0.00756694435172525,0.00736180980895985,0.00723268611654734,0.00718033544948129,0.00715973717600335,0.00718875853437975,0.00705224228483454,0.00701432171147242,0.00697084913911125,0.00685610148283441,0.00686786496213759,0.00692266761427745,0.00698667196684148,0.00693584840687585,0.0068216118662399,0.00686128854383787,0.00699031839028989,0.00692766089075636,0.0070046862490986,0.00689808037086056,0.00696712121652195,0.00698621576136253,0.00698429571358845,0.00689918567336511,0.00686726748477882,0.00673597785244764,0.00658652159116592
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=50",0.00409238208959794,0.00473129762420341,0.00484701302746799,0.0049161044659917,0.00491578276868893,0.00480612135147486,0.0049586790996382,0.00515228670872753,0.00493677069599296,0.00490703601491851,0.00483247041081471,0.00509514232526232,0.00513821550253186,0.00518992809525588,0.00531715183569189,0.00525462399399283,0.00539441855387564,0.00521619947751006,0.00516686413802533,0.00522825216370157,0.00536971406033672,0.00544655521472133,0.00524793281323958,0.00535715993515689,0.00536566555825939,0.00520114123205761,0.00511110523295569,0.00502319165111974,0.00514447616406442,0.00511738884360533,0.00503309456326652,0.00498424217457666,0.00484889514060336,0.00492592512078079,0.00514066079895038,0.00492783243524023,0.00483775894986445,0.00493514172809799,0.00490761072304807,0.00481051583969907,0.00475458828012051,0.00476890093099469,0.00467042575966811,0.00482012415565911,0.00469050934838884,0.0047047110426774,0.00469129327080955,0.0046890120166625,0.00473500119166641,0.00479724099459024,0.00466878587731293,0.00451418876993418,0.00440632091441088,0.00449396939049266,0.00459473032705623,0.00451913320756379,0.00436744747798374,0.00449444889365365,0.00433405921943778,0.00436545329212797,0.00443070588456022,0.00422338009659026,0.00425908323462028,0.0042892963350763,0.00450515834819667,0.00453436752389294,0.00443343632702049,0.00433881570699168,0.00433884836551116,0.00425928616526808,0.00414299800768047,0.00413180659299927,0.0039562752674235,0.00393987524540635,0.00400892364989123,0.00407051186417166,0.00406241404799874,0.0039495982504291,0.00395015401593808,0.00402509762294602,0.00399247123889292,0.00401647594718996,0.00407708821203991,0.00386718904429132,0.0038653806240649,0.00382353405973748,0.00370965473955229,0.00387433519488773,0.00392179433384009,0.00374808708410772,0.00380425956219697,0.0037243454605505,0.00381190450872641,0.00368603563334833,0.00364793959388602,0.00361967551775699,0.00358805166036541,0.00354104663335889,0.00342789272599248,0.00359884759571343,0.00360356215708085,0.00349945709959267,0.00352811201406329,0.0035786132351935
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Gaussian,cut_r=50",0.00409238208959794,0.00483002513749159,0.00493364769198759,0.00461302903087534,0.00493075783223385,0.00472426154977483,0.00486278929948938,0.00499160096574212,0.00506752398922142,0.00488350879381306,0.00483960363503683,0.00494608961589708,0.0050367703454221,0.00523353971853084,0.00510202797236012,0.00513176121391057,0.00522581627125959,0.00503648583352478,0.0049041943603699,0.00488345236745065,0.00512500053276131,0.00522664835204428,0.00493923394862131,0.0053223968502886,0.00535978637436362,0.00506856842260884,0.00498448762149692,0.00494642160230253,0.00509225595215859,0.00513055897326796,0.00506469603925666,0.00489582644664806,0.0048525476440183,0.00479102593877571,0.00502821166478303,0.00485324125480297,0.0046027605037336,0.00469600820534497,0.00474891761509063,0.00451288891371385,0.00473229294738748,0.00482732504039932,0.00486729484212266,0.00468356382033286,0.00455314471325165,0.00439407051556083,0.00439990405265157,0.00456503101010029,0.00459588532604742,0.00468656343774457,0.00459924812509758,0.00450743802728367,0.00424656626365578,0.00440044473194977,0.00437715578575732,0.0043489177140278,0.00413837708308147,0.00440105929611739,0.00418251998126019,0.00422715187335927,0.00429887266477516,0.00419042531388611,0.00410102932951054,0.00431813868055396,0.00435156002688429,0.00418642435038745,0.00426085653751248,0.00413924354473923,0.00409047598158061,0.00411386687827217,0.00405984871616007,0.00399403983170337,0.003970762028993,0.00392996710553766,0.00398528659172028,0.00397674072993584,0.0040655923749815,0.00400608869335654,0.00373285138804693,0.00392528444110092,0.00387656922203452,0.0038643997353854,0.00382992066317846,0.00389890227656247,0.00376914101767908,0.00376619018781514,0.00358912592767823,0.00366785379383648,0.0037034329797364,0.00364260443771607,0.00374163407373213,0.00370362609789732,0.00372713826127437,0.003467461959737,0.00348362864740322,0.00343887433587203,0.00344555603652788,0.00351761667450526,0.00342813974536725,0.00346253934509748,0.00351619069488384,0.00345688143294562,0.00344542102002555,0.00330497960620287
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=50",0.00409238208959794,0.00583494039951162,0.00684476796552827,0.00765311675367523,0.00812664243693148,0.00853056929925704,0.00906621353108536,0.00943090287412755,0.00994061482861683,0.0103311467201761,0.0105290197033629,0.0107043089252055,0.0109782393732333,0.0111811563069786,0.0114899570973736,0.0117569041331885,0.0118059731107671,0.0116730891236127,0.0118340706009895,0.0120466995681649,0.0122363055031303,0.0121978494957687,0.0121599552341024,0.0122169985858975,0.0123232130773205,0.0123751288770682,0.0124066840682178,0.0124711141265856,0.012367170587301,0.0124160716882441,0.0124735787715173,0.012282231279934,0.012505099356705,0.0126529250830977,0.0127717400325635,0.0128683099288793,0.0129062272617341,0.0130722932327664,0.0131146074556603,0.0129046334307822,0.0127653808594889,0.0127739951816534,0.012654244083339,0.0126994309970367,0.0128554357742935,0.0129662893464237,0.0127488639292918,0.0129476486445786,0.0128890516687161,0.0127698866170433,0.0127253191128611,0.0126457178312589,0.0125639649368768,0.0125798454314101,0.0125035279903189,0.0124174868792584,0.0123319848792265,0.0123706451144927,0.0124177706139575,0.0122685217241448,0.0121942013401141,0.0122215086100027,0.0121154886399893,0.0119420202205378,0.011912276207081,0.0118353371959622,0.0118805616241258,0.0119298977800788,0.0119060684696277,0.0118562193484017,0.0117948640780833,0.0116717680030032,0.0115905949735286,0.0116049185408126,0.0114346739587201,0.0113011910097846,0.0112735963245289,0.011172934583881,0.0111672242816717,0.0110984813703445,0.0111368676333988,0.011115121038547,0.0110149280536092,0.0110303465718469,0.0109841070935595,0.010971966433828,0.0109142276052987,0.0108794345129284,0.0107994449521731,0.0106471716174186,0.0106185834880089,0.0106525728563357,0.0106747595031048,0.010638585513631,0.0104291418232937,0.0104717887679335,0.010586356458242,0.0105953237217399,0.0105631629265378,0.0104986562446865,0.0105629165263147,0.0104292964033459,0.0102606650999365,0.010127229018046
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Gaussian,cut_r=50",0.00409238208959794,0.0054028932622655,0.0056890193740422,0.00607562359886419,0.00636442055313911,0.00643039220110583,0.00672013337679016,0.00694445921369097,0.0068688996965529,0.006827497573088,0.00668901660167423,0.00680786099188114,0.00724292317221687,0.00713875097307356,0.00714725692683641,0.00712831031039498,0.00724657830482189,0.00734107527919933,0.00731777909194605,0.00718959623925163,0.00735466151019164,0.00733714971870404,0.0072855444907805,0.0074998772861376,0.00757987359258095,0.00753833272885789,0.0075903829770006,0.00752600374682424,0.00749295286683514,0.00744331236680348,0.00728170107293342,0.00730132248588715,0.00714858275650042,0.00705855489780097,0.00718590098910944,0.00729285234633276,0.00708040541367683,0.00711344531157556,0.00697448552585958,0.00689944009883598,0.00708657769181345,0.00698083440329691,0.00690587071767425,0.00685163989131425,0.00686973873049364,0.006786693560578,0.00675817968048758,0.00687968814237559,0.0070939434523257,0.0068367454606976,0.00676335079002583,0.00686225883105787,0.00666943192849023,0.00666621577686141,0.00681306734207198,0.00675579518300343,0.00669741852970897,0.00667165889039642,0.00654147527554735,0.00660553294208898,0.00658805856647985,0.00655219756078221,0.00654247462389462,0.00633817899338299,0.00630116059514725,0.00631588185761422,0.00629997728858854,0.00621599879725801,0.00614285457718605,0.00627007786190058,0.00601267645914341,0.00596947321656369,0.00598261472022305,0.00603162561848332,0.00602391381339042,0.00606810513239779,0.00590168142624421,0.00599249220453124,0.00612840171101768,0.00613195432088497,0.00613501519692513,0.00608703468594373,0.00615146932127379,0.00617559143185564,0.00609900110160414,0.00598946333561772,0.00613735696570346,0.00604925084888224,0.00604220546709957,0.00592827305405538,0.00604354460028403,0.00594016803252677,0.00596585907417109,0.00572250177493541,0.00580668728913608,0.00561021454891394,0.00559881996546927,0.00544608096099864,0.00530771246847017,0.0051064297803458,0.00512310470412593,0.00509159416181936,0.00512877858044982,0.00503461521483413
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=Laplace,cut_r=50",0.00409238208959794,0.00471006005957256,0.00479052144653774,0.00476007268394828,0.00471690858085319,0.00464473342551435,0.00485543606920825,0.00482329575760108,0.00499235081917505,0.00518228573800679,0.00495775828481774,0.00512248885872157,0.00502433915403139,0.00524064083142594,0.0052012271002752,0.00495884821815817,0.00526422069176473,0.00517668757195582,0.00503516352585165,0.00517567832508829,0.00525389254562617,0.00548629001660493,0.00525054471198787,0.00529083206257602,0.00536392770536158,0.00518723565248799,0.00508872339008523,0.00505402781522326,0.00532424777625336,0.00523468132129574,0.00484416382531039,0.00475445707846577,0.00479664024611342,0.00488148947944475,0.0049798788437181,0.00485624656348531,0.0047913840865373,0.00457184062340302,0.00468546980116551,0.0046301832064638,0.00485364947427973,0.00489081410132304,0.00482480119487658,0.00476480693226289,0.00466072064132641,0.0046397132062419,0.00446829465129588,0.00461060664009708,0.00458708212092842,0.00461460548091874,0.00458510192297286,0.00422098174341767,0.00432560386947429,0.00430456918833977,0.00445465115001028,0.00444146253844045,0.00422378868713881,0.00434597933437781,0.00428423282045849,0.00431428943368312,0.00426441922138843,0.00416037983067321,0.00411437827183647,0.00409912442719547,0.00426459099192784,0.00422693955188541,0.00426142382603098,0.00412835291448514,0.00427392718234169,0.00419912024511012,0.00410232923332733,0.00395183791816743,0.00383310991238618,0.00378071219097733,0.0038179263655119,0.00393578500588732,0.004045433120969,0.003941149246315,0.00392193908694289,0.00394318833464543,0.00389673790556525,0.00384300605510819,0.00374827481861748,0.00369145577476244,0.00384761461772258,0.00379756688862357,0.00366574376650417,0.0037096217569732,0.00368939880735819,0.00363048485562857,0.00364054215017192,0.00358913185883968,0.00349435958508363,0.0034799221946869,0.00347170592110605,0.00347624156508607,0.00350594690520228,0.0035006271695228,0.00336053763979965,0.00328879613172056,0.00323878815806846,0.00324290662231174,0.00342101182949885,0.00325408666624528
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=Laplace,cut_r=50",0.00409238208959794,0.00443160066766899,0.00469224241823816,0.00442546654977341,0.00431964158967225,0.00442614670247161,0.0047064968550911,0.00471939370600479,0.00466293719442958,0.00485107801643283,0.0045301192732006,0.00489451492754281,0.00487402235441918,0.00503146527829724,0.00493447720628606,0.0048543703363084,0.00510467348307182,0.00493159547562872,0.00480885734826091,0.00510455651525379,0.00512464342848118,0.00511337913905556,0.00501985543625282,0.00485459787779416,0.00494834757836995,0.00469481590342009,0.00486378772156376,0.004650656196741,0.00487719638629482,0.00483958517330149,0.00475803483389551,0.00446525394747544,0.00438479529601362,0.00465891870521909,0.00484103101845245,0.00471937971777978,0.00466645388605024,0.00471043418165784,0.00463289712322537,0.00439910924538155,0.00460635259535832,0.00446865300971859,0.00448968400864426,0.00459570273243849,0.0043689532821364,0.00435564619046365,0.00415619666207268,0.00441203451521207,0.0042481455954008,0.00439855845380313,0.00424654480764178,0.00426530621749195,0.00409709664373461,0.0042013217158958,0.00414646171833514,0.00421017504071936,0.00403489797632497,0.00411432193403174,0.00396201671529334,0.00400891567079618,0.00401479382173082,0.00411961664877519,0.00396705905054208,0.00408925758371039,0.00431078648889124,0.00406322369491583,0.0040641121695556,0.00408352334101627,0.00402896181223057,0.00395101917806654,0.00391268188525056,0.00371546168678214,0.00377315825466721,0.00366986536033901,0.00368207983422707,0.00373920422468081,0.00388497226321785,0.0037958151077538,0.0037781488135485,0.00367671331901682,0.00365888634602305,0.00369946754324245,0.00362757909602359,0.00355738638886139,0.00357563869781738,0.00344772106034007,0.00334001536835313,0.00337392554651739,0.0035344544133703,0.00348847016669743,0.0034046187127845,0.00338367004941629,0.00340290158426893,0.00335241112544329,0.00329869858726697,0.00321728839557133,0.00318295525926193,0.0031773390658064,0.00312282743757539,0.00318680923539485,0.00328829854604739,0.00309390722972787,0.00324967512590655,0.00298727703909857
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=Laplace,cut_r=50",0.00409238208959794,0.00564892261598729,0.00672752290563631,0.00776443458660178,0.0084695677488579,0.00895384820856327,0.00944179811667407,0.00979997546881506,0.0100726649737384,0.010351315565799,0.0106595766766934,0.011035259111814,0.0112292159426476,0.011507220094369,0.0117061578736378,0.0117310926990179,0.0118622686049445,0.012033686078671,0.0121006501915118,0.0121973972745301,0.0126023790443262,0.0128936899208474,0.0130825536260401,0.0130944748254992,0.0130105864427748,0.0130433617511847,0.0130888961177373,0.0129128959470296,0.0131193685562875,0.0130055169364209,0.0128616291024252,0.0127676002101983,0.0127685094232953,0.0129297637881088,0.0129702900666826,0.0132026830002426,0.0132747685677699,0.0133534307495181,0.0133236138969373,0.013413229785533,0.0132353178688496,0.0133469216755254,0.013468065448393,0.013620197548679,0.0138599118658857,0.013996811043218,0.0138930631174361,0.0140027491077754,0.014023076587413,0.0140873375563574,0.0140669134098025,0.0140092784934366,0.0139203794452146,0.0137583506583839,0.0136446410690346,0.0137440629686895,0.0136159797895394,0.0135643565530183,0.0135555424304702,0.013523086828361,0.0135144245576099,0.0134746330360664,0.0135103503889674,0.013467019190023,0.0133530883053365,0.0132924274704251,0.0133152187598399,0.013316236483228,0.0132819638361583,0.0134344492672788,0.0134594975596227,0.0134069957953858,0.0134465082365329,0.0134352403677075,0.0135458746291497,0.0135002835215669,0.0135002570399474,0.013349959505427,0.0132096048561378,0.0131822538633415,0.0132916195537972,0.0132874938239296,0.013255630318782,0.0133470290107009,0.0132945863781795,0.0132857703797436,0.0131527911757199,0.0131814708406071,0.0132431150004552,0.0132234258085638,0.0133374687097218,0.0132806768912436,0.0131974595266647,0.0133352624357691,0.0134483318479437,0.0134704729897885,0.0134754469296435,0.0135409296630064,0.0135789046777918,0.0135250991015895,0.0135214052936344,0.0134468210533472,0.0134791085614519,0.0134084354784704
"apolar_viscek=FALSE,fixed_weight=TRUE,residual_type=Laplace,cut_r=50",0.00409238208959794,0.00522265945482834,0.00563807043751481,0.00604751767862623,0.00625748580474968,0.00641752540517681,0.0065865426385549,0.00684157150931033,0.00692012767685654,0.00685934462415621,0.00695751747341163,0.00701662964001899,0.00714708492259928,0.00741197689051607,0.00746100991101188,0.00733401170117543,0.00741020486585702,0.00727931957849063,0.00728440584772158,0.00712624114438444,0.00755044438727054,0.007565390609776,0.00750009282582462,0.00734410375216776,0.00742953912530268,0.00719253838077217,0.00711823185822767,0.00695256853137889,0.00693732468920965,0.00688250288900751,0.0069308907267983,0.00689217031279567,0.00683886639533784,0.00674977530204017,0.00671066219270734,0.00664573368039999,0.00660830832948238,0.00649798376827141,0.00653063363540076,0.00648379726354997,0.00634096597692654,0.00631720542088994,0.00635611309665601,0.00620612543939496,0.00636040393288943,0.00619282895899653,0.00630897744784886,0.00634985510184612,0.00620705016421476,0.00639433801757407,0.00621406506417617,0.00618131733195457,0.00589526674486997,0.00623957155990047,0.00628951381295559,0.00621157580386739,0.00627067097878045,0.00635839953708905,0.00632852605170357,0.00623570923014498,0.0061325797318725,0.00607110923370313,0.00616085249635062,0.0060288088228821,0.00594131861609518,0.00585749661024948,0.00593529484712503,0.00587017438448314,0.0058910819648636,0.00589198254901017,0.00572900186615188,0.00577825714120242,0.00564449231585911,0.00568926350954023,0.00575651701579773,0.0056644080108547,0.00578213209639446,0.0057539449191649,0.0055041808868678,0.00552920749751664,0.00552818590725748,0.00557622422359987,0.00541456196874708,0.00542598647499032,0.0052934085962727,0.0053913174479065,0.00538659513547164,0.00537801287209329,0.00543393748196816,0.00521280554111158,0.00527234171012534,0.00521400411886295,0.00516010722309197,0.00510686612716573,0.00522387318941313,0.00529345430428582,0.00521163988153008,0.00527837376615359,0.00522674584988985,0.00533524956194174,0.00537045358373789,0.00529878224011563,0.00536892182536826,0.00528637707765429
"apolar_viscek=TRUE,fixed_weight=FALSE,residual_type=GGD,cut_r=50",0.00409238208959794,0.00456020695961071,0.00475688172861957,0.00469784600936575,0.00466862091416807,0.00471209271513427,0.0047138031757418,0.00502440754443788,0.00484064429995674,0.00507140005811953,0.00476015565838601,0.00500427274337774,0.00498743850694336,0.00518386232809443,0.00510414300827484,0.00505113851923616,0.00522458120954452,0.00495286343321486,0.00492704404889442,0.00501244795351096,0.00512231929401767,0.00529263561984125,0.00511285963655288,0.00517309970395459,0.00504810052704107,0.00513088620397866,0.00497714994966882,0.00482790049407325,0.00502790511347028,0.00496842782880668,0.0048859384857477,0.00471415382887983,0.00456249895916661,0.00477492719974032,0.0049717784427362,0.00499521088751246,0.00492356742842157,0.00480439972864944,0.00494953300821036,0.00478573204467958,0.00470257725264117,0.00470481634794436,0.00470226127321175,0.00461853813848029,0.00454167411422567,0.00453472753532651,0.00443234764198943,0.00457070138886512,0.00460166943421448,0.00461309866193446,0.00441132098861109,0.00430404155517966,0.00424415987976639,0.00439305738151581,0.00430586263922756,0.00432283397281778,0.0042107260220788,0.00418664759538009,0.00417705054891945,0.00423608877725004,0.00418653703712645,0.0042745808968968,0.00412565765801753,0.00411681990549632,0.00415736852748109,0.00415534912390017,0.00419809250416966,0.00405233512139865,0.00405299909653983,0.00406294314632111,0.00396739134846258,0.00386805487610175,0.00368310498680333,0.00376399493147997,0.00385870185411796,0.00393424735895819,0.00401442023985913,0.00391377774370561,0.00379490977787884,0.00386440864783127,0.0038325428958509,0.00382567994087878,0.00370297023919621,0.00366772116188171,0.00376915716274112,0.00362133835515997,0.00340291930273269,0.00342509522323523,0.00345976409948352,0.003487805692322,0.0035126518163334,0.00360736745074603,0.00350183465049656,0.00346387190773978,0.00349945131839423,0.0033404445981212,0.00332400817486442,0.00329248200740323,0.00325257727031805,0.00329181562530115,0.00329838645446125,0.00322769744133845,0.00330591565276974,0.00327290280557496
"apolar_viscek=FALSE,fixed_weight=FALSE,residual_type=GGD,cut_r=50",0.00409238208959794,0.0044324358054549,0.00448864064946378,0.00441288560009758,0.00468758474915541,0.00455470304097916,0.00459876072087306,0.00483407152920098,0.00482604695707444,0.00490562901136547,0.00460612967095945,0.00488359432395052,0.00475878142664112,0.00497906128810201,0.00503782776491212,0.00484866116405612,0.00496862933690248,0.0047457978682221,0.00469048400922875,0.00494229674655821,0.0049821722488484,0.00495860210199194,0.00480604984888351,0.00478712048657825,0.00496959582548782,0.00473381282276752,0.00489663208835246,0.00481566777489,0.00504296688396003,0.00495638978272184,0.00477466473302469,0.00457773518223699,0.0045716109394895,0.00465219684411268,0.0046765037180679,0.00460118739342555,0.00454220354155381,0.00455430905382594,0.00449416822192829,0.00438953486022784,0.00441001695581028,0.00454384145331653,0.00446345244689806,0.004508110272572,0.00419835733949588,0.00420733466394122,0.00408828675517537,0.0042341836376674,0.00430357707583923,0.00448008316630055,0.00438322617079427,0.00421741010831315,0.00421609978555291,0.00412181337176637,0.00427350117665618,0.00422023683886895,0.00406853511828308,0.00396306486802055,0.00390492331785048,0.00406115348110226,0.00406797097045222,0.00389363360761193,0.0039120741222467,0.00393662350392346,0.00406978967216969,0.00418584438157333,0.00412525704847425,0.00408668658536889,0.00403247489095929,0.00399546365365211,0.00393855373689596,0.00381285241891293,0.00361810799302965,0.00363213970298844,0.00368815702975669,0.00368420393408539,0.00372689727038142,0.00370442616699938,0.00372580246959797,0.00364567540533173,0.00363372943812351,0.00353342092321614,0.00357919109712705,0.00346287152025624,0.00345227647379871,0.00347149497895472,0.00340677061504396,0.0032855933013664,0.00346757758703799,0.00333389869472774,0.0032959193847482,0.00338546308945264,0.00345031235596819,0.00329775897760082,0.00327617901460524,0.00327112562686672,0.00316318038315894,0.0032304891391548,0.0031525362480738,0.00313783059913712,0.00314528273171373,0.0030727961221437,0.00313222903041754,0.00311546228761643
"apolar_viscek=TRUE,fixed_weight=TRUE,residual_type=GGD,cut_r=50",0.00409238208959794,0.00549674099703223,0.00639993301220912,0.00726415314311521,0.00787510542542094,0.00838853007461159,0.00882867598026406,0.00929708138001216,0.00964910149636525,0.00993353889571281,0.0101738422849036,0.0103891396434772,0.0105875526740565,0.0108414019799344,0.0110434779649657,0.0113502287331356,0.0117054730951274,0.0117841589175068,0.0118581116902833,0.0118768053817828,0.0120832549262248,0.0120403843328476,0.0121245807456418,0.0122116765428136,0.0124082593732577,0.0122445277622136,0.0125036683746362,0.0125386933664537,0.0127253827797906,0.0127508710086878,0.0128287031122004,0.0127259079329327,0.0126752374911305,0.0126720420874683,0.0129092374415325,0.0130018485653073,0.013061816284093,0.0130966922702922,0.0131815679810072,0.013146013837839,0.0131495555945781,0.0130314222259579,0.0129356941743034,0.012927815930723,0.0128304952548805,0.0127493532106025,0.0127106523038746,0.0129600806275077,0.012874689133226,0.012899646485599,0.0129404311550131,0.0127446684786309,0.0126099143306472,0.0126249099186491,0.0127721014268554,0.0126933745006256,0.0127154003889377,0.0127060093505977,0.0125572363042333,0.0126386925877531,0.0125888547624443,0.0126043299632214,0.0126308142511264,0.0126019106271401,0.0125286368611118,0.0123953921192611,0.0124854710675488,0.0124100225201064,0.0123989772603577,0.0123882055634525,0.0123786644385334,0.0123734509578858,0.0123083300279759,0.0123939762830817,0.0121942992847635,0.0120461910010681,0.0120009916868571,0.0121004221509599,0.0121991035099244,0.0121854616224538,0.0121189842713287,0.0119660241493229,0.0118756965101742,0.0117921146119823,0.011737896099105,0.0116319458187231,0.0116691781280938,0.011555061898013,0.0115341554766162,0.0113921102805517,0.0112687867423375,0.0113285137501004,0.0113450086581046,0.0112934193944385,0.0112141827151009,0.0112364822133893,0.01126977517267,0.0112381887399988,0.0111616227479704,0.0112580215166442,0.0114308130264604,0.0113534955294918,0.0112069557223318,0.0111958626604765
