"apolar_wx_est","apolar_wx_lower_95","apolar_wx_upper_95","apolar_wy_est","apolar_wy_lower_95","apolar_wy_upper_95","polar_wx_est","polar_wx_lower_95","polar_wx_upper_95","polar_wy_est","polar_wy_lower_95","polar_wy_upper_95"
0.673880383875035,0.634516550288583,0.713244217461486,0.588708412844561,0.544896267721222,0.632520557967899,0.707818461271754,0.63270221041166,0.782934712131848,0.610553246323612,0.541416180197747,0.679690312449476
0.695797441931934,0.657430932842703,0.734163951021166,0.616707467183846,0.571999911215277,0.661415023152416,0.722406790325878,0.647409797790646,0.79740378286111,0.6187460079949,0.547723424740737,0.689768591249063
0.666353286387106,0.629715085957509,0.702991486816703,0.5966865234373,0.55501167371632,0.638361373158279,0.708321330706714,0.636437074768013,0.780205586645415,0.605984207636898,0.537195544812902,0.674772870460895
0.67213626765248,0.634561930207487,0.709710605097472,0.565442488016117,0.521830525906798,0.609054450125435,0.725791611798744,0.653394092094455,0.798189131503032,0.582983859303722,0.510696473202644,0.6552712454048
0.692486665422194,0.656360342035362,0.728612988809025,0.652069752938431,0.606620502525454,0.697519003351408,0.733991570259545,0.665763487155573,0.802219653363517,0.684013578240085,0.611187077998137,0.756840078482033
0.727520408646272,0.690025564056304,0.765015253236239,0.647908747397569,0.60704346108967,0.688774033705469,0.755007459754379,0.68144585705072,0.828569062458038,0.661030520245524,0.59230848697297,0.729752553518079
0.740043598659747,0.70478268695516,0.775304510364334,0.677324106839822,0.635124149148503,0.719524064531141,0.839097159514266,0.768549127269208,0.909645191759324,0.706373553875805,0.634589202695155,0.778157905056454
0.68147363454794,0.644875193162789,0.718072075933091,0.617387516591618,0.575665802064007,0.65910923111923,0.70141408542251,0.631626863555738,0.771201307289282,0.604099348180273,0.532600565390999,0.675598130969547
0.683263190323175,0.647386451581901,0.71913992906445,0.638130815131005,0.594906397968467,0.681355232293543,0.705714020333729,0.631865822319841,0.779562218347617,0.642622044356377,0.566449298825557,0.718794789887198
0.670288192548374,0.631747031630778,0.708829353465971,0.649233066136863,0.606957002183883,0.691509130089843,0.623139553680467,0.54560583065599,0.700673276704943,0.649253990416403,0.573902218181563,0.724605762651244
0.701391389567074,0.662891410957716,0.739891368176432,0.634952768372583,0.590628947929147,0.67927658881602,0.763616214011149,0.685649400707013,0.841583027315286,0.658995759872608,0.580699081244335,0.73729243850088
0.717257046137698,0.680132886706067,0.75438120556933,0.643437887424169,0.601850857730557,0.685024917117781,0.76432717586928,0.690330144332549,0.838324207406011,0.710544597871236,0.636089277365076,0.784999918377395
0.667780488707673,0.631257998701759,0.704302978713588,0.53411312215553,0.490796202458089,0.57743004185297,0.746826329470369,0.677291396546112,0.816361262394625,0.542166288369537,0.473161368279861,0.611171208459213
0.650766882862394,0.614717654844011,0.686816110880778,0.645801974112529,0.601336336700309,0.69026761152475,0.67184807476772,0.605114760456084,0.738581389079356,0.718929877431826,0.642865636291433,0.79499411857222
0.690335858372861,0.65320477429322,0.727466942452503,0.59854412343397,0.556762007656613,0.640326239211327,0.73038045144297,0.658984876474793,0.801776026411148,0.582576879199345,0.512583464730655,0.652570293668035
0.739044527354704,0.702445600684181,0.775643454025228,0.665965514396383,0.624603198348069,0.707327830444697,0.748218021976748,0.675596012242846,0.82084003171065,0.664801956388146,0.594101728747588,0.735502184028703
0.709907406952582,0.67445018797463,0.745364625930534,0.613453944965449,0.570472034670134,0.656435855260763,0.703346947513095,0.634383266089224,0.772310628936965,0.570684877838777,0.501937575757169,0.639432179920384
0.724969884537311,0.688564455225286,0.761375313849335,0.584724381016286,0.540324436407394,0.629124325625178,0.766877069767118,0.694036428316499,0.839717711217736,0.673229681465675,0.601592760322624,0.744866602608725
0.748131288243545,0.71180392456316,0.78445865192393,0.625530877623808,0.583078774548191,0.667982980699425,0.795808931755504,0.721072312403725,0.870545551107283,0.623600890141297,0.554211539724123,0.692990240558472
0.711532988265582,0.676970773104353,0.746095203426811,0.586318307699567,0.545489175247695,0.627147440151439,0.755989632843514,0.68609345356061,0.825885812126419,0.612464223165715,0.543797403185113,0.681131043146316
0.750216895295888,0.71458255752303,0.785851233068746,0.692682289792385,0.648893698032137,0.736470881552633,0.833024520715713,0.762022995731505,0.90402604569992,0.807809986918365,0.738329154981959,0.87729081885477
0.696078940983809,0.661409262034325,0.730748619933292,0.600953128454449,0.560813698824313,0.641092558084585,0.748894466916369,0.682300312728509,0.81548862110423,0.667515728106936,0.603852391214714,0.731179064999159
0.698378622317508,0.661247408550867,0.735509836084149,0.655794757149747,0.613248006663009,0.698341507636485,0.794138941331455,0.725700598899931,0.86257728376298,0.752514668302282,0.683454434627393,0.82157490197717
0.741170749708645,0.705495658282936,0.776845841134353,0.643396261593341,0.603894498536651,0.682898024650031,0.793869377168358,0.726213511826675,0.861525242510041,0.69848692413059,0.633423642964977,0.763550205296204
0.737548304853435,0.701386211911797,0.773710397795072,0.682722881089728,0.637635047153376,0.727810715026079,0.74064774998118,0.669104674134185,0.812190825828174,0.65212481018896,0.578244389489655,0.726005230888266
0.71876816120908,0.682582752405433,0.754953570012726,0.671810719481458,0.630391808755391,0.713229630207525,0.800651688719564,0.727913589838113,0.873389787601014,0.736235732810526,0.666738533496157,0.805732932124895
0.767694167433693,0.731182590095707,0.80420574477168,0.66438046326465,0.620884698342125,0.707876228187176,0.747444414392582,0.674086751565007,0.820802077220157,0.701017722679654,0.628920671562514,0.773114773796795
0.72031565182049,0.684979508246346,0.755651795394635,0.636415514952534,0.594891920038334,0.677939109866733,0.834680728636333,0.762851971084711,0.906509486187954,0.63245155413942,0.562609122099232,0.702293986179607
0.722553461875254,0.687483835925241,0.757623087825266,0.613532851657258,0.571878996696671,0.655186706617844,0.800803561476305,0.732223745214113,0.869383377738496,0.615292914737392,0.54589641831838,0.684689411156403
0.763388024439145,0.729767301824585,0.797008747053704,0.665224146428035,0.623831306199713,0.706616986656358,0.826926378592727,0.757573715507269,0.896279041678184,0.674588534179954,0.605120745983566,0.744056322376341
0.747959579548428,0.710773293924778,0.785145865172078,0.622031937774883,0.579223346214371,0.664840529335394,0.764574077163644,0.69154870315237,0.837599451174919,0.589092742939704,0.518764114237148,0.65942137164226
0.718257054749219,0.681127809752145,0.755386299746293,0.676658827836918,0.632297135113883,0.721020520559952,0.727834731144748,0.653167466081769,0.802501996207728,0.703127923291633,0.63134598712713,0.774909859456136
0.770505231723844,0.735430734925388,0.805579728522299,0.651551366637471,0.60860230324992,0.694500430025022,0.829519794000728,0.75809673476104,0.900942853240415,0.697973337604098,0.62621387615853,0.769732799049666
0.759230666936027,0.724692978769513,0.793768355102541,0.660081819780214,0.619508469581872,0.700655169978556,0.825819435197319,0.755301352706892,0.896337517687746,0.653819298975539,0.583112917403471,0.724525680547608
0.753093172081454,0.716952359027002,0.789233985135906,0.637094048224201,0.593244783080523,0.680943313367878,0.794112538526023,0.724414314905426,0.863810762146619,0.729806695564121,0.655992364669223,0.803621026459018
0.707605655829291,0.672459544316482,0.7427517673421,0.703686038579422,0.664039865285723,0.743332211873121,0.742275313230565,0.674108628065261,0.81044199839587,0.76682713461907,0.698223948924654,0.835430320313487
0.748095115916242,0.712423165482869,0.783767066349615,0.686223376586542,0.647010593574859,0.725436159598225,0.76258034456384,0.691886828705142,0.833273860422537,0.713934293236948,0.647102236425872,0.780766350048024
0.779058315085182,0.744118552396428,0.813998077773936,0.69821181089272,0.657773788003867,0.738649833781573,0.845908923889926,0.777114348847475,0.914703498932377,0.713188576482914,0.642877535302467,0.783499617663361
0.728016475863417,0.694368023043896,0.761664928682937,0.686570845822947,0.644763567337215,0.728378124308679,0.765833018840251,0.698340154089845,0.833325883590657,0.65983584228972,0.586808286177146,0.732863398402295
0.741353007234483,0.706278818424526,0.77642719604444,0.725729874719234,0.683538083879547,0.767921665558922,0.775800115758011,0.707068651421392,0.844531580094631,0.734918462586466,0.660572120675033,0.809264804497899
0.77186781679403,0.736658917493043,0.807076716095017,0.629304936765896,0.588358630847573,0.670251242684218,0.817938084755048,0.748488103935967,0.887388065574129,0.664155761571625,0.594522191722174,0.733789331421076
0.782442946329419,0.747251979408964,0.817633913249874,0.731844063355636,0.688492093427262,0.775196033284011,0.849402580363532,0.778799099456304,0.920006061270761,0.771244285319184,0.69802938030989,0.844459190328478
0.758737134211319,0.724321990412359,0.793152278010279,0.66546211726434,0.624450320369435,0.706473914159245,0.766523771691586,0.69616574810607,0.836881795277101,0.692106610154483,0.621055155781344,0.763158064527621
0.755522235412221,0.720356335902879,0.790688134921563,0.650877403099823,0.608008414194848,0.693746392004798,0.748235589393067,0.673963956443317,0.822507222342817,0.600071692882367,0.52566380537801,0.674479580386725
0.736183969327902,0.702103525417501,0.770264413238302,0.644402312179947,0.60284689396294,0.685957730396955,0.756990141286968,0.686973599180902,0.827006683393033,0.70249842679986,0.630091581768667,0.774905271831054
0.761654579879613,0.726341257289856,0.796967902469369,0.64485997825461,0.601657599762431,0.688062356746788,0.816561341656843,0.744528604398767,0.888594078914919,0.73567174604907,0.664342627077735,0.807000865020404
0.70002905277997,0.664396995164633,0.735661110395306,0.621487862625199,0.579539655033754,0.663436070216645,0.768065484245596,0.695429495582895,0.840701472908296,0.676757119477404,0.607714098950623,0.745800140004185
0.716044141831302,0.681288894628267,0.750799389034336,0.659386015950379,0.619129364185943,0.699642667714814,0.743792270627115,0.671710660893741,0.815873880360489,0.723909228418565,0.652074013224605,0.795744443612524
0.735583213536615,0.70113145908078,0.770034967992449,0.698206396003713,0.654422414484791,0.741990377522635,0.714566181169431,0.642395029841432,0.78673733249743,0.671401083400699,0.596707188201097,0.746094978600301
0.704260229426523,0.669885268770711,0.738635190082335,0.611592732491816,0.571764453529488,0.651421011454144,0.687571096620529,0.616755653466538,0.758386539774519,0.606683180241638,0.539424764707873,0.673941595775402
0.707997923565904,0.671939007244858,0.744056839886949,0.593725989778921,0.551074244275268,0.636377735282573,0.75071237694247,0.676811408272815,0.824613345612126,0.662403305960126,0.592014086396852,0.7327925255234
0.73964329965414,0.703507857221763,0.775778742086517,0.631270736604704,0.58726567897357,0.675275794235837,0.764291341561332,0.692055528141842,0.836527154980823,0.624736164324577,0.550558551262924,0.698913777386231
0.761170118377131,0.726372530471769,0.795967706282492,0.679515170856325,0.637418022835253,0.721612318877397,0.834456637644703,0.763982817635423,0.904930457653983,0.693911652711157,0.620293270077391,0.767530035344922
0.776122547557878,0.740099197675299,0.812145897440457,0.662054511977213,0.621069754583544,0.703039269370881,0.780692436693652,0.709431918111104,0.8519529552762,0.631293860892275,0.561765299815233,0.700822421969317
0.704495733106537,0.670146636537981,0.738844829675092,0.679736203182528,0.639177111097151,0.720295295267906,0.757229152403837,0.687805790362505,0.826652514445169,0.691374420100222,0.621693837159213,0.761055003041232
0.732618702264581,0.698465050180155,0.766772354349007,0.719006567912699,0.679507675662543,0.758505460162855,0.738654971950993,0.670503287197446,0.806806656704541,0.750076690646515,0.683669484357667,0.816483896935362
0.707068843209217,0.669818425000578,0.744319261417855,0.61847297608244,0.576408986439077,0.660536965725803,0.703405401874605,0.630267157328435,0.776543646420775,0.667791588300554,0.59980329646722,0.735779880133888
0.725653440043135,0.69031912069763,0.760987759388639,0.630695954226091,0.588737854878209,0.672654053573973,0.718825413683972,0.647806518223041,0.789844309144902,0.663600524278944,0.593181162770056,0.734019885787831
0.742198845470911,0.705134169650804,0.779263521291018,0.676158396867309,0.63159490002628,0.720721893708338,0.752327967342904,0.678955730929924,0.825700203755884,0.680050417321086,0.606512278901007,0.753588555741166
0.745429425982122,0.709311047360696,0.781547804603549,0.693047363981652,0.650450438622356,0.735644289340948,0.805675288289713,0.734592994652111,0.876757581927315,0.72167243409116,0.650463367345472,0.792881500836847
0.72499860124807,0.689799340201581,0.760197862294559,0.673223188395769,0.631455624501174,0.714990752290365,0.758621520686976,0.689042127657927,0.828200913716024,0.711076724275467,0.642146649265732,0.780006799285201
0.748077778542415,0.712396062250794,0.783759494834036,0.700107209484023,0.659543877792433,0.740670541175612,0.773581419302742,0.703056713603558,0.844106125001926,0.752441597985416,0.684503345012222,0.82037985095861
0.74722384050806,0.712597937912435,0.781849743103683,0.624542593908691,0.584473930648427,0.664611257168956,0.755872461616605,0.683476388469659,0.828268534763551,0.643530612072833,0.577939211147747,0.709122012997918
0.728783366394032,0.694210119084352,0.763356613703711,0.622094076782784,0.580430304081549,0.663757849484019,0.742718021855323,0.668929375758462,0.816506667952184,0.641177839295668,0.57334078202964,0.709014896561695
0.747813643417857,0.712169189736321,0.783458097099393,0.658967554523414,0.61780793794315,0.700127171103677,0.80104189824634,0.727635820791256,0.874447975701424,0.676062521673557,0.608669007804013,0.743456035543101
0.756381337514626,0.720554306591671,0.79220836843758,0.647842318863421,0.60762395465249,0.688060683074353,0.7868448220292,0.713926559866649,0.859763084191752,0.65998371607537,0.594080775532326,0.725886656618415
0.736677758488453,0.702216598708961,0.771138918267946,0.688594145060657,0.643480148166262,0.733708141955051,0.792034969327014,0.722926953211863,0.861142985442165,0.64197624293369,0.568613333834099,0.715339152033281
0.727157718004785,0.692727772983323,0.761587663026247,0.62817348070638,0.587282773216779,0.669064188195982,0.742801251473794,0.672116385655949,0.813486117291639,0.688519433037702,0.617992319441286,0.759046546634118
0.73214297642476,0.696594196829972,0.767691756019547,0.684373187453528,0.643127199818245,0.725619175088811,0.712346380725812,0.640742310134951,0.783950451316672,0.661027334716327,0.589572799684508,0.732481869748145
0.737729247924957,0.701814889579205,0.773643606270709,0.674700146989524,0.63312846840661,0.716271825572437,0.803937130035321,0.731843627577498,0.876030632493144,0.728684778109317,0.660301457755056,0.797068098463579
0.741318644510665,0.70874300437399,0.773894284647341,0.623971442789087,0.584950329168119,0.662992556410056,0.763268074057753,0.697958281175348,0.828577866940158,0.642844674775614,0.579237612672951,0.706451736878278
0.772611922901539,0.73873575059795,0.806488095205128,0.681414327315593,0.639172611397514,0.723656043233672,0.762925098769544,0.695105465456962,0.830744732082126,0.66172163732444,0.592159244687015,0.731284029961864
0.741241471013873,0.707030936574039,0.775452005453708,0.621056910539292,0.580114973021653,0.661998848056932,0.74036813087884,0.671189003992371,0.809547257765309,0.626217974879225,0.558251868522167,0.694184081236283
0.738923071015233,0.702473187632983,0.775372954397482,0.621364232819514,0.57734008683038,0.665388378808648,0.762726801484712,0.688820825515243,0.836632777454182,0.579988221645108,0.508359387664292,0.651617055625924
0.743573997062473,0.708131577501328,0.779016416623618,0.63317637170816,0.591891609792279,0.674461133624041,0.777529119062349,0.705642589862313,0.849415648262386,0.647865690183195,0.577149719281501,0.718581661084889
0.704599700379429,0.670142416397149,0.739056984361708,0.639966816830439,0.601049082176649,0.678884551484228,0.712404283024099,0.642462343938085,0.782346222110114,0.650708056860896,0.581714725505454,0.719701388216337
0.761279818053531,0.724990144998545,0.797569491108517,0.71187357218355,0.667720777645111,0.756026366721989,0.808070689039278,0.735465078798909,0.880676299279648,0.792450900463788,0.714681196844369,0.870220604083208
0.70660117969497,0.670260774173087,0.742941585216852,0.598872831231534,0.556416983471884,0.641328678991185,0.69168719200009,0.620235022622333,0.763139361377848,0.617784861093883,0.543939968483063,0.691629753704702
0.712126727569571,0.677799475928444,0.746453979210699,0.547691318217359,0.505298845910894,0.590083790523824,0.714931939815804,0.639943777456037,0.789920102175571,0.592670069848421,0.519558601089942,0.6657815386069
0.758838981313489,0.723702998860238,0.79397496376674,0.647857399592557,0.60265626585752,0.693058533327594,0.85777775429559,0.785035474690844,0.930520033900335,0.714915732749586,0.641281609648963,0.788549855850209
0.766634862364303,0.732048013592517,0.801221711136088,0.669709775964819,0.628392007157451,0.711027544772187,0.828610461490813,0.760945374957183,0.896275548024443,0.761781374146455,0.697285525954274,0.826277222338636
0.716634393678769,0.68267727058604,0.750591516771499,0.667986801689171,0.628573021768303,0.70740058161004,0.759887827530335,0.694053160483106,0.825722494577563,0.674520213310738,0.611864053339888,0.737176373281587
